repo_name,component_id,link_url,node_1_type,node_1_id,node_1_author,node_1_num_comment,node_2_type,node_2_id,node_2_author,node_2_num_comments,Link Type,Quotes
kubernetes-sigs/kustomize,30049,https://github.com/kubernetes-sigs/kustomize/pull/2762#issue-664911241,pull_request,2762,https://github.com/kzwang,5,issue,2761,https://github.com/kzwang,0,fixes,"Partially fixes #2761, retain components field in kustomize edit"
kubernetes-sigs/kustomize,30049,https://github.com/kubernetes-sigs/kustomize/issues/3276#issue-750426304,issue,3276,https://github.com/james-callahan,11,pull_request,2768,https://github.com/kzwang,5,depends,"Additional context

kustomize edit add was added in Support remote resources for kustomize edit add #2768"
kubernetes-sigs/kustomize,30049,https://github.com/kubernetes-sigs/kustomize/pull/2769#issuecomment-663788945,pull_request,2769,https://github.com/kzwang,7,pull_request,2768,https://github.com/kzwang,5,improves,"@monopole thanks for the review, since #2768 is merged now, I'd like to make a small update to this PR to support loading components from remote as well."
,,,pull_request,2769,,,issue,2761,,,fixes,fixes #2761
,,,,,,,,,,,,
MithrilJS/mithril.js,36194,https://github.com/MithrilJS/mithril.js/issues/1952#issuecomment-326185731,issue,1952,https://github.com/oldrich-s,2,issue,1427,https://github.com/darsain,12,duplicate,Duplicate of #1427
,,,,,,,,,,,,
TypeStrong/ts-node,62946,https://github.com/TypeStrong/ts-node/pull/554#issue-306177897,pull_request,554,https://github.com/blakeembrey,1,issue,46,https://github.com/amcdnl,82,fixes,Related to #46.
TypeStrong/ts-node,62946,,issue,46,https://github.com/amcdnl,82,issue,188,https://github.com/k8w,24,similar,"...  If it's possible, someone can point me to, until then see #46."
TypeStrong/ts-node,62946,https://github.com/TypeStrong/ts-node/issues/46#issuecomment-233808923,issue,46,https://github.com/amcdnl,82,pull_request,148,https://github.com/blakeembrey,1,fixes,Related to #46.
TypeStrong/ts-node,62946,https://github.com/TypeStrong/ts-node/issues/221#issuecomment-253351569,issue,221,https://github.com/hivaga,3,issue,46,https://github.com/amcdnl,82,duplicate,The node devtools don't support source maps properly - see #46.
TypeStrong/ts-node,62946,https://github.com/TypeStrong/ts-node/issues/671#issue-352665801,issue,671,https://github.com/kirill-kostenetskyi,1,issue,46,https://github.com/amcdnl,82,duplicate,"Hi there,
Could somebody let me know what is my problem ? I've read thread with the same problem (#46) but nothing help me."
,,,,,,,,,,,,
mlflow/mlflow,40802,,pull_request,82,https://github.com/smurching,10,pull_request,96,https://github.com/aarondav,2,uses,"Fix the Python version to avoid differences in behavior for users with conda2/conda3, mirroring changes we made in https://github.com/databricks/mlflow/pull/96"
mlflow/mlflow,40802,https://github.com/mlflow/mlflow/pull/82#issuecomment-401883581,pull_request,82,https://github.com/smurching,10,issue,100,https://github.com/aarondav,11,context,"In general this is hard to avoid, but I guess we should be mindful of backwards compatibility as you said in #100."
mlflow/mlflow,40802,https://github.com/mlflow/mlflow/issues/100#issuecomment-401209343,issue,100,https://github.com/aarondav,11,issue,99,https://github.com/aarondav,3,similar,"Note that this is related to #99, but a different route is suggested for python version"
,,,pull_request,164,,,pull_request,82,,,depends,This PR also updates the existing set of tests in test_projects.py to pytest format (this update depends on utility methods introduced in #82)
mlflow/mlflow,40802,https://github.com/mlflow/mlflow/issues/147#issuecomment-405791560,issue,147,https://github.com/arinto,12,pull_request,164,https://github.com/smurching,2,fixes,Addresses #147.
mlflow/mlflow,40802,,pull_request,153,https://github.com/juntai-zheng,3,pull_request,164,https://github.com/smurching,2,context,"I'd use the pytest tmpdir fixture in these tests instead of our TempDir utility method, see here. Also realizing some of the updates in https://github.com/databricks/mlflow/pull/164 will conflict with this PR - you can look at #164 for example code that uses the tmpdir fixture. In terms of resolving the conflicts I think we can just see which PR gets merged first & resolve the conflicts in the other."
,,,pull_request,230,,,issue,99,,,ignore,note: could not find the information.
mlflow/mlflow,40802,https://github.com/mlflow/mlflow/issues/288#issuecomment-412378967,issue,288,https://github.com/fclesio,4,pull_request,230,https://github.com/dbczumar,2,fixes,"Hi @fclesio, thanks for reporting this issue - we've seen this kind of failure before when attempting to load a model trained in Python 3 in a Python 2 environment (pickle protocol 3 is only available in Python >=3). #230 adds warnings for this case, and #225 aims to help address the issue by using the conda_env specified when exporting the model to load it back in."
,,,issue,288,,,pull_request,225,,,fixes,
mlflow/mlflow,40802,https://github.com/mlflow/mlflow/issues/194#issuecomment-410048849,issue,194,https://github.com/0wu,4,pull_request,225,https://github.com/0wu,7,fixes,This PR fixes #194
mlflow/mlflow,40802,https://github.com/mlflow/mlflow/pull/225#issuecomment-411947162,pull_request,225,https://github.com/0wu,7,pull_request,218,https://github.com/smurching,5,depends,It looks that #218 has significantly changed the APIs used in this PR
mlflow/mlflow,40802,https://github.com/mlflow/mlflow/pull/218#discussion_r208319441,pull_request,300,https://github.com/smurching,2,pull_request,218,https://github.com/smurching,5,improves,"In #218, we added support + a test for running projects without an MLproject / conda.yaml file in a conda environment ...

This PR adds an analogous test for projects that do contain an MLproject & conda.yaml file ..."
,,,pull_request,1037,,,pull_request,225,,,improves,This pull request is related to pyfunc should respect MLModel conda env file (#PR225)
mlflow/mlflow,40802,https://github.com/mlflow/mlflow/pull/1163#issue-436445779,pull_request,1163,https://github.com/smurching,0,pull_request,1037,https://github.com/derron,2,impact,"This reverts commit e0fb2bf from #1037, which contains a useful fix for Conda users but unfortunately broke tests - we'll try to re-merge the PR such that it doesn't break tests after this revert."
,,,,,,,,,,,,
,,,,,,,,,,,,
jhen0409/react-native-debugger,25443,https://github.com/jhen0409/react-native-debugger/pull/198#issue-295084699,pull_request,198,https://github.com/hawkup,1,issue,194,https://github.com/macrozone,3,fixes,Fix #194 Added support rndebugger-open for RN >= 0.53.0
,25443,,issue,201,,,issue,194,,,context,"I'm getting #194 initially, so after I've update to 0.3.16, I'm getting this now."
jhen0409/react-native-debugger,25443,https://github.com/jhen0409/react-native-debugger/issues/201#issuecomment-365242323,issue,201,https://github.com/idrakimuhamad,3,pull_request,198,https://github.com/hawkup,1,impact,"Yeah, it looks like #198 doesn't solved the issue fully, I'll fix it later!"
jhen0409/react-native-debugger,25443,https://github.com/jhen0409/react-native-debugger/pull/202#issue-296712920,pull_request,202,https://github.com/jhen0409,0,issue,201,https://github.com/idrakimuhamad,3,fixes,Closes #201.
,,,,,,,,,,,,
,,,,,,,,,,,,
apache/dubbo,8679,https://github.com/apache/dubbo/pull/9831#issue-1177739175,pull_request,9831,https://github.com/hanl754,2,issue,9829,https://github.com/hanl754,2,ignore,fix: #9829
apache/dubbo,8679,https://github.com/apache/dubbo/pull/10010#issue-1228554168,pull_request,10010,https://github.com/chickenlj,0,issue,9829,https://github.com/hanl754,2,ignore,"related issue #9829

This patch is more like a code optimization, it cannot fully solve the issue mentioned in #9829. We cannot simply change the mapping key for now. So the best way to solve it is to try to reuse ReferenceConfig all the time."
,,,issue,10012,,,issue,9829,,,ignore,related #9829
apache/dubbo,8679,https://github.com/apache/dubbo/pull/10016#issue-1229139267,pull_request,10016,https://github.com/chickenlj,0,issue,10012,https://github.com/saleson,3,ignore,related to #10012
apache/dubbo,8679,https://github.com/apache/dubbo/pull/10017#issue-1229183633,pull_request,10017,https://github.com/chickenlj,2,issue,10012,https://github.com/saleson,3,ignore,related to #10012
,,,issue,10044,,,issue,10012,,,ignore,"This issue was also reflected in #10012, but only the bug in SimpleReferenceCache class was fixed."
apache/dubbo,8679,https://github.com/apache/dubbo/pull/10047#issue-1238054645,pull_request,10047,https://github.com/wangchengming666,1,issue,10044,https://github.com/saleson,1,ignore,
,,,,,,,,,,,,
,,,,,,,,,,,,
casesandberg/react-color,16491,https://github.com/casesandberg/react-color/pull/599#issue-424559449,pull_request,599,https://github.com/J-Son89,5,issue,584,https://github.com/J-Son89,2,fixes,#584
,,,,,,,,,,,,
metafizzy/flickity,34155,https://github.com/metafizzy/flickity/issues/534#issuecomment-382506150,issue,534,https://github.com/illycz,45,issue,564,https://github.com/tobz-nz,12,context,@joshas Nice work. But flex-box is likely incompatible with wrapAround. From #564 (comment)
,,https://github.com/metafizzy/flickity/issues/729#issuecomment-402721131,issue,729,,,issue,564,,,context,@leran Flickity may not work with cells with flex-box. See #564
metafizzy/flickity,34155,https://github.com/metafizzy/flickity/issues/741#issuecomment-380553388,issue,741,https://github.com/joshas,1,issue,729,https://github.com/hirasso,5,duplicate,Thanks for reporting this issue. I'm already addressing this issue in #729. Fix coming in next release!
,,,,,,,,,,,,
,,,,,,,,,,,,
iron/iron,24942,https://github.com/iron/iron/issues/94#issue-37612160,issue,94,https://github.com/reem,0,issue,93,https://github.com/msierks,4,impact,"#93 points out that headers can't be written after the body. Right now this fails rather silently, which is extremely not ideal."
,,https://github.com/iron/iron/pull/109#issue-38613892,pull_request,109,,,issue,93,,,fixes,Fixes #93
iron/iron,24942,https://github.com/iron/iron/pull/109#issue-38613892,pull_request,109,https://github.com/reem,7,issue,94,https://github.com/reem,0,fixes,Fixes #94
iron/iron,24942,https://github.com/iron/iron/pull/109#issue-38613892,pull_request,109,https://github.com/reem,7,issue,105,https://github.com/reem,0,fixes,Fixes #105
iron/iron,24942,https://github.com/iron/iron/pull/109#issuecomment-50076139,pull_request,109,https://github.com/reem,7,pull_request,108,https://github.com/reem,2,context,but #108 adds a dependency to the implementation of it.
iron/iron,24942,https://github.com/iron/iron/pull/112#issue-38697974,pull_request,112,https://github.com/reem,2,issue,106,https://github.com/reem,0,fixes,Fixes #106
iron/iron,24942,,pull_request,109,https://github.com/reem,7,pull_request,112,https://github.com/reem,2,ignore,note: could not find the information.
,,,pull_request,112,,,pull_request,109,,,ignore,note: could not find the information.
,,,,,,,,,,,,
,,,,,,,,,,,,
duo-labs/cloudmapper,22130,https://github.com/duo-labs/cloudmapper/issues/161#issuecomment-412531515,issue,161,https://github.com/ms4720,11,issue,164,https://github.com/0xdabbad00,3,impact,I've added #164 for now
,,https://github.com/duo-labs/cloudmapper/issues/161#issuecomment-423401368,issue,161,,,issue,166,,,similar,"Similar issue in #166 on the collect command,"
duo-labs/cloudmapper,22130,https://github.com/duo-labs/cloudmapper/issues/161#issuecomment-423401368,issue,161,https://github.com/ms4720,11,pull_request,203,https://github.com/0xdabbad00,0,context,"Similar issue in #166 on the collect command, which I resolved via #203."
duo-labs/cloudmapper,22130,https://github.com/duo-labs/cloudmapper/issues/166#issuecomment-413076507,issue,166,https://github.com/tommy-bee,10,pull_request,167,https://github.com/0xdabbad00,0,fixes,The first issue should now be resolved in #167.
duo-labs/cloudmapper,22130,https://github.com/duo-labs/cloudmapper/issues/166#issuecomment-423401539,issue,166,https://github.com/tommy-bee,10,pull_request,203,https://github.com/0xdabbad00,0,fixes,Should be resolved now via #203
,22130,https://github.com/duo-labs/cloudmapper/issues/205#issue-362999552,issue,205,,,issue,166,,,similar,Similar to issue #166. Still getting this error with a new clone of the repo but in the prepare instead of collect.
,22130,https://github.com/duo-labs/cloudmapper/issues/340#issuecomment-480910629,issue,340,,,issue,205,,,duplicate,"Thank you for identifying the problem and solution for this. This has similarly been documented in #205, so I'm going to close this ticket and continue leaving that one open until I fix this in the code."
duo-labs/cloudmapper,22130,https://github.com/duo-labs/cloudmapper/pull/755#issue-681635485,pull_request,755,https://github.com/soffensive,1,issue,340,https://github.com/rams3sh,1,fixes,"Same problem appears for AWS account as described in

#205
#340"
,22130,https://github.com/duo-labs/cloudmapper/pull/755#issue-681635485,pull_request,755,,,issue,205,,,fixes,"Same problem appears for AWS account as described in

#205
#340"
duo-labs/cloudmapper,22130,https://github.com/duo-labs/cloudmapper/issues/540#issuecomment-534224094,issue,540,https://github.com/samyongsj,7,issue,340,https://github.com/rams3sh,1,duplicate,"Generically, this issue has been a problem in the past, for example #340."
duo-labs/cloudmapper,22130,https://github.com/duo-labs/cloudmapper/issues/205#issuecomment-500276450,issue,205,https://github.com/sq-brootz,10,pull_request,432,https://github.com/0xdabbad00,0,fixes,Thanks all. Sorry this bug had been around for so long. It didn't make sense to me until @evilpete's comment. Should be resolved in #432
duo-labs/cloudmapper,22130,https://github.com/duo-labs/cloudmapper/issues/412#issuecomment-500276321,issue,412,https://github.com/j-maciak,10,pull_request,432,https://github.com/0xdabbad00,0,fixes,Should be resolved by #432
,22130,https://github.com/duo-labs/cloudmapper/issues/412#issue-445575498,issue,412,,,issue,205,,,duplicate,Appears related to #205
,,,,,,,,,,,,
,,,,,,,,,,,,
metafizzy/flickity,34418,https://github.com/metafizzy/flickity/issues/18#issue-55759472,issue,18,https://github.com/notflip,1,issue,6,https://github.com/desandro,0,duplicate,Closing as a duplicate of #6.
metafizzy/flickity,34418,https://github.com/metafizzy/flickity/issues/19#issuecomment-71849608,issue,19,https://github.com/joepagan,2,issue,6,https://github.com/desandro,0,duplicate,Closing as a duplicate of #6
metafizzy/flickity,34418,https://github.com/metafizzy/flickity/issues/31#issuecomment-72907757,issue,31,https://github.com/flogehring,3,issue,6,https://github.com/desandro,0,irrelevant,"Do you use latest version, looks like @desandro tried to fix it #6'"
metafizzy/flickity,34418,https://github.com/metafizzy/flickity/issues/64#issuecomment-76015196,issue,64,https://github.com/gergelypap,3,issue,6,https://github.com/desandro,0,duplicate,"This sounds like a duplicate of #6,"
,34418,https://github.com/metafizzy/flickity/issues/109#issuecomment-92918241,issue,109,,,issue,6,,,context,Are you using latest flickity build? See #6
metafizzy/flickity,34418,https://github.com/metafizzy/flickity/issues/109#issuecomment-230758770,issue,109,https://github.com/drastick,12,issue,388,https://github.com/mojde-pajang,10,duplicate,See #388
,,,,,,,,,,,,
,,,,,,,,,,,,
MithrilJS/mithril.js,36212,https://github.com/MithrilJS/mithril.js/issues/1752#issue-217510771,issue,1752,https://github.com/StephanHoyer,1,pull_request,1753,https://github.com/StephanHoyer,1,fixes,Fixed in #1753.
MithrilJS/mithril.js,36212,https://github.com/MithrilJS/mithril.js/issues/1760#issuecomment-290375164,issue,1760,https://github.com/ChrisGitIt,2,pull_request,1753,https://github.com/StephanHoyer,1,fixes,"Dupe of #1752, fixed in #1753."
,,,issue,1760,,,issue,1752,,,duplicate,"Dupe of #1752, fixed in #1753."
MithrilJS/mithril.js,36212,https://github.com/MithrilJS/mithril.js/issues/1768#issuecomment-291050054,issue,1768,https://github.com/tkazec,2,pull_request,1753,https://github.com/StephanHoyer,1,irrelevant,"Sorry, just saw #1753."
,,https://github.com/MithrilJS/mithril.js/issues/1755#issue-217715014,issue,1755,,,pull_request,1753,,,context,"#1753 got merged directly to master instead of next, that should be undone and applied to next to follow current release practices."
MithrilJS/mithril.js,36212,https://github.com/MithrilJS/mithril.js/issues/1755#issue-217715014,issue,1755,https://github.com/tivac,4,issue,1784,https://github.com/tivac,3,context,@isiahmeadows #1784 for my proposal on how to avoid this.
,,https://github.com/MithrilJS/mithril.js/pull/1905#issue-243948939,pull_request,1905,,,issue,1784,,,fixes,Fixes #1784 (see that issue for more context)
MithrilJS/mithril.js,36212,https://github.com/MithrilJS/mithril.js/pull/1909#issue-244238999,pull_request,1909,https://github.com/tivac,6,pull_request,1905,https://github.com/tivac,6,context,Based on a passing mention in #1905 (comment) I decided to push for something really wild. This will enforce consistent styling that is... somewhat similar to what @lhorie uses. There's some more vertical whitespace to it mostly. Still tabs and no semicolons though 
MithrilJS/mithril.js,36212,https://github.com/MithrilJS/mithril.js/pull/1909#issuecomment-317160798,pull_request,1909,https://github.com/tivac,6,pull_request,1912,https://github.com/tivac,0,improves,Closing this in favor of #1912.
,,,,,,,,,,,,
,,,,,,,,,,,,
cglib/cglib,16885,https://github.com/cglib/cglib/pull/204#issue-1181331108,pull_request,204,https://github.com/natechadwick,0,issue,162,https://github.com/xunliu,0,fixes,Should resolve issues #180 and #162.
cglib/cglib,16885,https://github.com/cglib/cglib/pull/204#issue-1181331108,pull_request,204,https://github.com/natechadwick,0,issue,180,https://github.com/MrPeabodyY,0,fixes,Should resolve issues #180 and #162.
,,,,,,,,,,,,
ag-grid/ag-grid,4854,https://github.com/ag-grid/ag-grid/issues/3160#issuecomment-592293858,issue,3160,https://github.com/areisle,24,pull_request,3701,https://github.com/csit-intern-james,13,fixes,"Hey @Paul6552 @AmareshB, I think we have the same problems. I opened a PR that may fix the issue. Could you give this a shot and see if it fixes your problem?"
,,,,,,,,,,,,
,,,,,,,,,,,,
duo-labs/cloudmapper,22393,https://github.com/duo-labs/cloudmapper/issues/36#issuecomment-367788273,issue,36,https://github.com/vichusharma,8,issue,5,https://github.com/0xdabbad00,1,context,"I ticketed #5 to provide some customization about what is displayed, but we'll focus on the filtering in this ticket."
duo-labs/cloudmapper,22393,https://github.com/duo-labs/cloudmapper/issues/59#issue-301033805,issue,59,https://github.com/lorenzoaiello,1,issue,36,https://github.com/vichusharma,8,duplicate,duplicate of #36
,,https://github.com/duo-labs/cloudmapper/issues/73#issuecomment-373037107,issue,73,,,issue,36,,,irrelevant,There are also enhancements planned in #36 and #71 to reduce the number of nodes further.
duo-labs/cloudmapper,22393,https://github.com/duo-labs/cloudmapper/issues/73#issuecomment-373037107,issue,73,https://github.com/naveen2603,4,issue,71,https://github.com/lucas-apd,4,irrelevant,There are also enhancements planned in #36 and #71 to reduce the number of nodes further.
duo-labs/cloudmapper,22393,https://github.com/duo-labs/cloudmapper/issues/75#issuecomment-375747483,issue,75,https://github.com/dmartsynkevych,5,issue,36,https://github.com/vichusharma,8,irrelevant,Do CloudFormation stack resources receive specific tags? If so the work for #36 may resolve this. (...) I'm closing this issue as the network diagram functionality of CloudMapper is no longer being maintained.
duo-labs/cloudmapper,22393,https://github.com/duo-labs/cloudmapper/issues/291#issuecomment-464410011,issue,291,https://github.com/0xdabbad00,2,issue,36,https://github.com/vichusharma,8,context,"This might already be implemented from collapse-by-tag, also see #36 (...) I'm closing this issue as the network diagram functionality of CloudMapper is no longer being maintained."
,,https://github.com/duo-labs/cloudmapper/issues/83#issuecomment-385793899,issue,83,,,issue,36,,,similar,"Currently, I don't have a good answer. Exporting the graphs to an image instead of for display in the browser is an open feature request in #79, improving the layout is covered in #6, and there are a couple of issues for filtering improvements, such as #36."
duo-labs/cloudmapper,22393,https://github.com/duo-labs/cloudmapper/issues/83#issuecomment-385793899,issue,83,https://github.com/Viss,3,issue,79,https://github.com/kirkbrady,2,similar,"Currently, I don't have a good answer. Exporting the graphs to an image instead of for display in the browser is an open feature request in #79, improving the layout is covered in #6, and there are a couple of issues for filtering improvements, such as #36."
,,https://github.com/duo-labs/cloudmapper/issues/83#issuecomment-385793899,issue,83,,,issue,6,,,similar,"Currently, I don't have a good answer. Exporting the graphs to an image instead of for display in the browser is an open feature request in #79, improving the layout is covered in #6, and there are a couple of issues for filtering improvements, such as #36."
duo-labs/cloudmapper,22393,https://github.com/duo-labs/cloudmapper/issues/84#issuecomment-386719021,issue,84,https://github.com/hb3b,2,issue,83,https://github.com/Viss,3,duplicate,Similar concerns were raised recently in #83.
duo-labs/cloudmapper,22393,https://github.com/duo-labs/cloudmapper/issues/6#issuecomment-490218632,issue,6,https://github.com/0xdabbad00,4,issue,368,https://github.com/0xdabbad00,1,improves,Attempted at a different visualization made in #368
,,,pull_request,316,,,issue,36,,,fixes,Looks like this resolves #36
duo-labs/cloudmapper,22393,https://github.com/duo-labs/cloudmapper/issues/36#issue-299336524,issue,36,https://github.com/vichusharma,8,pull_request,343,https://github.com/syucream,7,fixes,Filtering by tags resolved in #343
,22393,,pull_request,352,,,issue,36,,,fixes,This resolves much of #36
,22393,,pull_request,343,,,pull_request,316,,,similar,This has some similarities with the PR #316 which is specific to the tag Name and additionally filters to ELB and RDS resources.
duo-labs/cloudmapper,22393,https://github.com/duo-labs/cloudmapper/pull/316#issue-418400974,pull_request,316,https://github.com/Azulinho,3,pull_request,352,https://github.com/0xdabbad00,1,improves,I added support in #352 to filter EC2's by tag by using --tags Name=Bastion which works similarly to the functionality you had provided. I still need to collect the tags of the other resources and then filter those. Thank you for having put together but I think the more generalized solution will benefit people more.
duo-labs/cloudmapper,22393,https://github.com/duo-labs/cloudmapper/pull/343#issuecomment-483834335,pull_request,343,https://github.com/syucream,7,pull_request,352,https://github.com/0xdabbad00,1,improves,Uses changes from #343.
,22393,,pull_request,352,,,pull_request,343,,,improves,Uses changes from #343.
,22393,,issue,355,,,pull_request,352,,,improves,"Recently (#352) functionality was added to filter on the tags of EC2s. I need to collect the tags of other resources, filter on them, and document this in the README."
duo-labs/cloudmapper,22393,https://github.com/duo-labs/cloudmapper/issues/355#issue-434017638,issue,355,https://github.com/0xdabbad00,1,pull_request,361,https://github.com/0xdabbad00,0,fixes,Resolved in #361
,,,,,,,,,,,,
,,,,,,,,,,,,
jupyterhub/jupyterhub,26745,https://github.com/jupyterhub/jupyterhub/issues/1363#issue-252748817,issue,1363,https://github.com/krak3nnn,12,pull_request,3701,https://github.com/minrk,4,context,I stumbled upon #3701 (comment) and then understood that I was missing
jupyterhub/jupyterhub,26745,https://github.com/jupyterhub/jupyterhub/pull/3701#issue-1069354094,pull_request,3701,https://github.com/minrk,4,pull_request,3027,https://github.com/scivm,9,fixes,closes #3027
,,,issue,3780,,,pull_request,3701,,,impact,@bviviano guessed that it could be #3701 that introduced a breaking change above.
,,,issue,3780,,,pull_request,3757,,,context,"#3701 shouldn't matter, it was superceded by #3757"
jupyterhub/jupyterhub,26745,https://github.com/jupyterhub/jupyterhub/issues/3780#issuecomment-1054701907,issue,3780,https://github.com/bviviano,17,pull_request,3808,https://github.com/manics,2,fixes,Closes #3780
,,,pull_request,3808,,,issue,3780,,,fixes,Closes #3780
jupyterhub/jupyterhub,26745,https://github.com/jupyterhub/jupyterhub/pull/3813#issue-1158564863,pull_request,3813,https://github.com/rzo1,3,pull_request,3808,https://github.com/manics,2,improves,"As discussed in #3808, this PR updates the apache proxy configuration"
jupyterhub/jupyterhub,26745,https://github.com/jupyterhub/jupyterhub/pull/3701#issuecomment-1003421641,pull_request,3701,https://github.com/minrk,4,issue,3737,https://github.com/ykazakov,20,context,Please could you add your JupyterHub deployment details and logs to #3737 ?
,,,pull_request,3757,,,issue,3737,,,fixes,I believe this closes #3737
jupyterhub/jupyterhub,26745,https://github.com/jupyterhub/jupyterhub/pull/3757#issue-1096311379,pull_request,3757,https://github.com/minrk,2,pull_request,3746,https://github.com/manics,0,improves,"This adds the failing case noted in #3746 which works now. It failed because CHP adds its own X-Forwarded-Proto, so the value was https, http - exactly the two-hop failure mentioned in #3737 that is handled as intended now."
,,,pull_request,3746,,,issue,3737,,,fixes,Some extra tests I added whilst investigating #3737
,,,pull_request,3757,,,issue,1477,,,context,related issues: #1477
jupyterhub/jupyterhub,26745,https://github.com/jupyterhub/jupyterhub/pull/1540#issue-274511385,pull_request,1540,https://github.com/minrk,3,issue,1477,https://github.com/psyvision,15,fixes,"@psyvision this is me punting on #1477, giving you an escape hatch for when the default cookie options are wrong, rather than coming up with a more robust detection for https."
jupyterhub/jupyterhub,26745,https://github.com/jupyterhub/jupyterhub/issues/3758#issuecomment-1008537606,issue,3758,https://github.com/manics,4,pull_request,3757,https://github.com/minrk,2,impact,"Failed to figure out whats wrong. But, I concluded that re-running the tests that previously succeeded for the PR merged to master just before #3757, it works, while re-running current HEAD fails. I think it may be a failure of the latest PR but I'm not sure."
jupyterhub/jupyterhub,26745,https://github.com/jupyterhub/jupyterhub/pull/3759#issue-1097612035,pull_request,3759,https://github.com/minrk,1,issue,3737,https://github.com/ykazakov,20,fixes,I'd like to get this out promptly due to the regression in 2.0.1 (#3737) for which there is not an easy workaround.
,,,issue,3737,,,issue,3711,,,similar,The symptoms appear to be similar to #3711 except that they are now not caused by base_url.
jupyterhub/jupyterhub,26745,https://github.com/jupyterhub/jupyterhub/pull/3715#issue-1079214589,pull_request,3715,https://github.com/naatebarber,1,issue,3711,https://github.com/ykazakov,2,fixes,Closes #3711
jupyterhub/jupyterhub,26745,https://github.com/jupyterhub/jupyterhub/issues/3729#issue-1084690585,issue,3729,https://github.com/amoshche,3,pull_request,3715,https://github.com/naatebarber,1,context,This will be fixed in the next release #3715
,,,issue,3729,,,issue,3711,,,duplicate,This bug should be fixed by issue #3711.
,,,,,,,,,,,,
,,,,,,,,,,,,
Activiti/Activiti,123,https://github.com/Activiti/Activiti/pull/3873#issue-1168446326,pull_request,3873,https://github.com/erdemedeiros,0,issue,3825,https://github.com/erdemedeiros,0,fixes,Part of #3825
Activiti/Activiti,123,https://github.com/Activiti/Activiti/pull/3826#issue-1138406679,pull_request,3826,https://github.com/erdemedeiros,0,issue,3825,https://github.com/erdemedeiros,0,fixes,Part of #3825
Activiti/Activiti,123,https://github.com/Activiti/Activiti/pull/3828#issue-1139889903,pull_request,3828,https://github.com/erdemedeiros,0,issue,3825,https://github.com/erdemedeiros,0,fixes,Part of #3825
,,,,,,,,,,,,
,,,,,,,,,,,,
Activiti/Activiti,383,https://github.com/Activiti/Activiti/pull/3572#issue-816619804,pull_request,3572,https://github.com/Giovanni007,1,issue,3571,https://github.com/Giovanni007,0,fixes,Ref #3571 The issue happened when using ACS with Tomcat so it is also in Activiti 5.x and not only in Activiti 7.
,,,,,,,,,,,,
,,,,,,,,,,,,
summernote/summernote,56191,https://github.com/summernote/summernote/pull/2377#issue-243249037,pull_request,2377,https://github.com/hackerwins,1,pull_request,2048,https://github.com/lection,3,other,
summernote/summernote,56191,https://github.com/summernote/summernote/issues/387#issuecomment-43582240,issue,387,https://github.com/Ephemera,3,issue,331,https://github.com/jpaxsontn,2,duplicate,
summernote/summernote,56191,https://github.com/summernote/summernote/issues/645#issue-44860993,issue,645,https://github.com/yamila-fraiman,2,issue,96,https://github.com/hatpick,4,other,
summernote/summernote,56191,https://github.com/summernote/summernote/pull/904#issue-57320813,pull_request,904,https://github.com/hackerwins,2,issue,903,https://github.com/Pyohwan,2,other,
summernote/summernote,56191,https://github.com/summernote/summernote/issues/3466#issuecomment-582249955,issue,3466,https://github.com/skeets23,6,issue,62,https://github.com/andr2,3,other,
summernote/summernote,56191,https://github.com/summernote/summernote/issues/907#issue-57577006,issue,907,https://github.com/david-whitehead-uni,2,issue,933,https://github.com/felixgomez,2,other,
summernote/summernote,56191,https://github.com/summernote/summernote/pull/2834#issue-325997624,pull_request,2834,https://github.com/manish2bharti,1,issue,1385,https://github.com/periscuelo,2,other,
summernote/summernote,56191,https://github.com/summernote/summernote/pull/2835#issue-326032445,pull_request,2835,https://github.com/manish2bharti,10,issue,1385,https://github.com/periscuelo,2,other,
summernote/summernote,56191,https://github.com/summernote/summernote/issues/1301#issue-104048883,issue,1301,https://github.com/Oviglo,10,pull_request,1948,https://github.com/xavier-d,13,other,
summernote/summernote,56191,https://github.com/summernote/summernote/pull/2373#issue-240412262,pull_request,2373,https://github.com/dittos,1,issue,1819,https://github.com/zhoulijoe,7,other,
summernote/summernote,56191,https://github.com/summernote/summernote/issues/2229#issuecomment-469321115,issue,2229,https://github.com/RajamohanShilpa,3,issue,2076,https://github.com/bankamohit,1,other,
summernote/summernote,56191,https://github.com/summernote/summernote/pull/2377#issue-243249037,pull_request,2377,https://github.com/hackerwins,1,issue,2075,https://github.com/HumaMilisic,3,other,
summernote/summernote,56191,https://github.com/summernote/summernote/pull/1948#issuecomment-266263494,pull_request,1948,https://github.com/xavier-d,13,pull_request,2101,https://github.com/reinaldocoelho,11,other,
summernote/summernote,56191,https://github.com/summernote/summernote/issues/926#issuecomment-75989761,issue,926,https://github.com/eesdil,4,issue,903,https://github.com/Pyohwan,2,other,
summernote/summernote,56191,https://github.com/summernote/summernote/pull/1258#issue-98210847,pull_request,1258,https://github.com/hackerwins,0,issue,928,https://github.com/winter38,1,other,
summernote/summernote,56191,https://github.com/summernote/summernote/issues/1193#issuecomment-125055426,issue,1193,https://github.com/SudShekhar,7,issue,1185,https://github.com/bbyrdhouse,4,other,
