key,repo_name,size,diameter,density,component_authors,url,comment_count,repo_contributors,component_nodes
33756,metafizzy/flickity,3,2,0.3333333333333333,https://github.com/desandro|https://github.com/ishtiaq1218|https://github.com/joneyspark|https://github.com/malkum|https://github.com/srikat|https://github.com/Bryan-AV,https://github.com/metafizzy/flickity/issues/672,11,17,672|653|1214
33760,metafizzy/flickity,2,1,0.5,https://github.com/desandro|https://github.com/coder618|https://github.com/dijkermans|https://github.com/jsvini|https://github.com/PrasathRavichandran|https://github.com/clarknelson|https://github.com/surgatekno|https://github.com/mihalidis,https://github.com/metafizzy/flickity/issues/1209,12,17,1209|906
33766,metafizzy/flickity,2,1,0.5,https://github.com/desandro|https://github.com/vasanthangel4|https://github.com/Waldoz53|https://github.com/LeoSeyers,https://github.com/metafizzy/flickity/issues/1201,8,17,1201|1203
33770,metafizzy/flickity,9,5,0.1111111111111111,https://github.com/runnickrun|https://github.com/resqonline|https://github.com/theenoahmason|https://github.com/migalves|https://github.com/nikolowry|https://github.com/accessibledev|https://github.com/tbredin|https://github.com/hlmurray|https://github.com/tedw|https://github.com/ghost|https://github.com/Enchiridion|https://github.com/stephenhmarsh|https://github.com/desandro|https://github.com/stevepiron|https://github.com/vasanthangel4|https://github.com/clarknelson|https://github.com/jbascue|https://github.com/vadimhp|https://github.com/marcamos|https://github.com/christianmagill|https://github.com/GabrieleSuzart|https://github.com/iosonogio|https://github.com/aravind-tatcha,https://github.com/metafizzy/flickity/issues/1096,58,17,1096|776|777|1197|462|124|1041|825|1116
33792,metafizzy/flickity,33,8,0.03598484848484849,https://github.com/Julix91|https://github.com/AanchalKapoor15|https://github.com/rgfx|https://github.com/ChristophLabacher|https://github.com/krstivoja|https://github.com/amdad|https://github.com/matthias|https://github.com/Marvin1003|https://github.com/alexhillel|https://github.com/umkasanki|https://github.com/kevin-vo|https://github.com/caseyjhol|https://github.com/NixonGit|https://github.com/TomSinclair|https://github.com/bakura10|https://github.com/yaodingyd|https://github.com/ranuss|https://github.com/zslabs|https://github.com/jimmyadaro|https://github.com/musdy|https://github.com/jasonwbullok|https://github.com/vadimhp|https://github.com/vajkri|https://github.com/r-flash|https://github.com/dpw1|https://github.com/koalabear974|https://github.com/anthony0579|https://github.com/gonssal|https://github.com/dom-turnbull|https://github.com/dijkermans|https://github.com/hiphopappotamus|https://github.com/coreyworrell|https://github.com/nickalcantara|https://github.com/danielvonmitschke|https://github.com/phucbm|https://github.com/Sennik|https://github.com/drastick|https://github.com/robarwebservices|https://github.com/jenswittmann|https://github.com/brandon-gh|https://github.com/aaronstezycki|https://github.com/fozdemir40|https://github.com/shadysamir|https://github.com/larscmagnusson|https://github.com/LDokos|https://github.com/amdrew|https://github.com/oppenheimer-|https://github.com/nChauhan91|https://github.com/asif4483|https://github.com/pandroid|https://github.com/snyk-bot|https://github.com/hadl|https://github.com/dangelion|https://github.com/richgcook|https://github.com/mrmartineau|https://github.com/jalefkowit|https://github.com/juergengenser|https://github.com/Odisseas|https://github.com/bealrx|https://github.com/kazunorimiura|https://github.com/mikespineu|https://github.com/peduarte|https://github.com/howells|https://github.com/gordonwes|https://github.com/davemac|https://github.com/dinealbrecht|https://github.com/nikkster311|https://github.com/kobeaerts|https://github.com/mtx-z|https://github.com/VincentPeters|https://github.com/pr1ntr|https://github.com/dzucconi|https://github.com/gavin310|https://github.com/mahyar33|https://github.com/StefanEndress|https://github.com/ghost|https://github.com/m-e-h|https://github.com/piotrkulpinski|https://github.com/portedison|https://github.com/pooriamo|https://github.com/impsart|https://github.com/cooltolia|https://github.com/saltcod|https://github.com/vasanthangel4|https://github.com/Jito|https://github.com/timkirtley|https://github.com/danimalweb|https://github.com/GlassGruber|https://github.com/luchebert|https://github.com/eelkeh|https://github.com/wydflannery|https://github.com/tpinne|https://github.com/paul-straetmans|https://github.com/KelseyCooper|https://github.com/theedgy|https://github.com/metafizzy|https://github.com/webDeveloper67|https://github.com/jalieb|https://github.com/nonlinearcom|https://github.com/mtclmn|https://github.com/RodrigoPauletti|https://github.com/jesperavot|https://github.com/MizuBishi|https://github.com/damcalder|https://github.com/terryupton|https://github.com/michaelwoodruff|https://github.com/splurtcake|https://github.com/iriepixel|https://github.com/vincentsmuda|https://github.com/zzseba78|https://github.com/dioguzeda|https://github.com/bobbaker404|https://github.com/Hlsgs|https://github.com/jerome-toole|https://github.com/addedlovely|https://github.com/desandro|https://github.com/randomgs|https://github.com/svsdesign|https://github.com/haase1020|https://github.com/jonnitto|https://github.com/linnett|https://github.com/danielkorte|https://github.com/sadeghbarati|https://github.com/warrebuysse|https://github.com/mrspence|https://github.com/yesh|https://github.com/JagadishSivakumar|https://github.com/guttoZ|https://github.com/EarthlingDavey|https://github.com/obliviga|https://github.com/NikxDa|https://github.com/codefinite|https://github.com/dougalcrowder,https://github.com/metafizzy/flickity/issues/514,215,17,514|133|774|135|1032|783|1171|278|282|289|547|556|46|431|177|566|694|187|576|961|322|460|845|718|855|613|233|745|619|495|623|1015|638
33794,metafizzy/flickity,5,3,0.2,https://github.com/desandro|https://github.com/JimmyAppelt|https://github.com/mitidiero|https://github.com/aunruh|https://github.com/omerbonfil|https://github.com/AbeCole|https://github.com/rougeversbleu|https://github.com/mauricesnip|https://github.com/jamesstcrice|https://github.com/marcomezzavilla,https://github.com/metafizzy/flickity/issues/139,23,17,139|1169|466|147|668
33813,metafizzy/flickity,4,2,0.3333333333333333,https://github.com/desandro|https://github.com/SimonMayerhofer|https://github.com/redjam13|https://github.com/BMarques|https://github.com/aaronstezycki|https://github.com/kajman-cz|https://github.com/frankverhorst|https://github.com/finex|https://github.com/ghost|https://github.com/LimeWub|https://github.com/Garnet-Fox|https://github.com/MLDMoritz|https://github.com/felixranesberger|https://github.com/codetot,https://github.com/metafizzy/flickity/issues/1148,26,17,1148|1149|1150|1087
33826,metafizzy/flickity,3,2,0.3333333333333333,https://github.com/desandro|https://github.com/SimonMayerhofer|https://github.com/jonnitto|https://github.com/vasanthangel4|https://github.com/iosonogio,https://github.com/metafizzy/flickity/issues/985,11,17,985|1134|886
33829,metafizzy/flickity,4,3,0.25,https://github.com/desandro|https://github.com/MikeyJN|https://github.com/wwdes|https://github.com/joanna-s|https://github.com/clody69,https://github.com/metafizzy/flickity/issues/769,10,17,769|1058|1131|734
33832,metafizzy/flickity,22,5,0.047619047619047616,https://github.com/jamesmoss|https://github.com/castrolem|https://github.com/broskoski|https://github.com/evanjmg|https://github.com/mckennedy|https://github.com/jessehigson|https://github.com/OktarinTentakel|https://github.com/danielvonmitschke|https://github.com/a-v-l|https://github.com/metafizzy|https://github.com/howells|https://github.com/fgdaniel|https://github.com/bennybee|https://github.com/starsirius|https://github.com/asolopovas|https://github.com/dzucconi|https://github.com/paulgc34|https://github.com/spideyinf|https://github.com/produktive|https://github.com/AntonLV|https://github.com/ghost|https://github.com/mzikherman|https://github.com/piotrkulpinski|https://github.com/Hlsgs|https://github.com/tstoik|https://github.com/craig-mrare|https://github.com/yaodingyd|https://github.com/jamesstcrice|https://github.com/mete89|https://github.com/gdenisov|https://github.com/desandro|https://github.com/realchriswells|https://github.com/sky93|https://github.com/leptest|https://github.com/AlexMinaev|https://github.com/bluedge|https://github.com/jacobarriola|https://github.com/lxbdr|https://github.com/willpower232|https://github.com/adrienlamotte|https://github.com/clarknelson|https://github.com/maimairel|https://github.com/weotch|https://github.com/warrebuysse|https://github.com/adam-jones-net|https://github.com/alex1012|https://github.com/ABaier|https://github.com/MoodyNZ|https://github.com/wpchannel|https://github.com/L3vi|https://github.com/komunyako|https://github.com/EarthlingDavey|https://github.com/obliviga|https://github.com/jakedowns|https://github.com/yepecece|https://github.com/richgcook|https://github.com/MartinHotmann|https://github.com/zarecki75|https://github.com/navarr|https://github.com/dylanfisher,https://github.com/metafizzy/flickity/issues/644,92,17,644|390|272|660|808|809|298|817|1086|1091|1098|981|341|348|95|737|231|1128|618|625|506|1022
33835,metafizzy/flickity,6,3,0.2,https://github.com/desandro|https://github.com/pikooli|https://github.com/josephdpurcell|https://github.com/AlexandraKlein|https://github.com/guoyunhe|https://github.com/bviale|https://github.com/adamduncan|https://github.com/dalvujovic|https://github.com/joehatescoffee|https://github.com/sadeghbarati|https://github.com/ositaka|https://github.com/jaygolbitz|https://github.com/fredericoo|https://github.com/NEMONAUT|https://github.com/woutervanerp,https://github.com/metafizzy/flickity/issues/1125,23,17,1125|838|326|968|409|988
33847,metafizzy/flickity,4,2,0.25,https://github.com/desandro|https://github.com/JessePimenta|https://github.com/proeung|https://github.com/intared|https://github.com/dmegatool,https://github.com/metafizzy/flickity/issues/1112,9,17,1112|682|1050|468
33850,metafizzy/flickity,17,7,0.0625,https://github.com/raywongjr|https://github.com/gregoralbrecht|https://github.com/spacecat|https://github.com/mikedidthis|https://github.com/ravanscafi|https://github.com/tobipch|https://github.com/luksak|https://github.com/eikeco|https://github.com/mdmoreau|https://github.com/infn8|https://github.com/FabianGabor|https://github.com/koshkin-na|https://github.com/virgo79|https://github.com/jasondevine|https://github.com/chudzinski|https://github.com/animaux|https://github.com/zslabs|https://github.com/mmjaeger|https://github.com/maimairel|https://github.com/oskarrough|https://github.com/BrunoFenzl|https://github.com/aeu|https://github.com/ItangSanjana|https://github.com/aguilera51284|https://github.com/jasonwbullok|https://github.com/JustasKuizinas|https://github.com/vadimhp|https://github.com/marcamos|https://github.com/yesman82|https://github.com/sambaldwin|https://github.com/Rok-fullstack|https://github.com/maeertin|https://github.com/chipcullen|https://github.com/MartinHotmann|https://github.com/johndugan|https://github.com/chadhayton|https://github.com/StephenRance|https://github.com/isherwood|https://github.com/remisture|https://github.com/piehouserat|https://github.com/isapir|https://github.com/aaronstezycki|https://github.com/nathankleyn|https://github.com/LostKobrakai|https://github.com/danielflodin|https://github.com/pinich|https://github.com/shadysamir|https://github.com/reberhardt|https://github.com/benjasHu|https://github.com/markseuffert|https://github.com/ritchieanesco|https://github.com/daltonrooney|https://github.com/JourneyRossOld|https://github.com/EugeneDae|https://github.com/5BYFIVE|https://github.com/4aficiona2|https://github.com/oppenheimer-|https://github.com/jonaspraem|https://github.com/mhokane|https://github.com/antonyd89|https://github.com/nlfonseca|https://github.com/liquidvisual|https://github.com/mikkeltschentscher|https://github.com/liamdefty|https://github.com/francesley|https://github.com/richgcook|https://github.com/danjayrose|https://github.com/Jinksi|https://github.com/Samuell1|https://github.com/starise|https://github.com/lmartins|https://github.com/nfq|https://github.com/driera|https://github.com/aderaaij|https://github.com/nvartolomei|https://github.com/lottec|https://github.com/a-v-l|https://github.com/ksherman|https://github.com/solemone|https://github.com/o-l-e|https://github.com/jj2020driver|https://github.com/koraysels|https://github.com/RatGit|https://github.com/ghost|https://github.com/garyrozanc|https://github.com/damienroche|https://github.com/albell|https://github.com/impsart|https://github.com/bansavage|https://github.com/kostyasys|https://github.com/zitrusfrisch|https://github.com/igregson|https://github.com/Cipscis|https://github.com/LagunaCompany|https://github.com/beneshort|https://github.com/Arepo|https://github.com/evgenyshev|https://github.com/lunelson|https://github.com/rentorm|https://github.com/grayghostvisuals|https://github.com/fietstouring|https://github.com/hernansartorio|https://github.com/mjatharvest|https://github.com/davidhellmann|https://github.com/benjibee|https://github.com/amywieliczka|https://github.com/ozguruysal|https://github.com/faisal-saeed-brainx|https://github.com/tom10271|https://github.com/glafarge|https://github.com/metafizzy|https://github.com/nonlinearcom|https://github.com/HellooooNewman|https://github.com/ejfox|https://github.com/pnpetroff|https://github.com/romanenko|https://github.com/nelga|https://github.com/hi-im-si|https://github.com/drewm|https://github.com/slimndap|https://github.com/nicholas-c|https://github.com/kierangillen|https://github.com/africanmatt|https://github.com/alistairtweedie|https://github.com/na86|https://github.com/LeahArmstrong|https://github.com/desandro|https://github.com/juukie|https://github.com/eheiser|https://github.com/sadeghbarati|https://github.com/aFarkas|https://github.com/inversed|https://github.com/kbav|https://github.com/johjacb|https://github.com/downFast|https://github.com/Chriz74|https://github.com/YKehinde|https://github.com/davidetamburini|https://github.com/cmeeren|https://github.com/DevJMD|https://github.com/manerkargaurav|https://github.com/benface|https://github.com/florentb|https://github.com/max-mykhailenko|https://github.com/callamwilliams|https://github.com/shivjm|https://github.com/jacmaes|https://github.com/CiaranPark|https://github.com/p-drolima,https://github.com/metafizzy/flickity/issues/161,249,17,161|962|450|100|193|108|172|205|493|175|365|303|173|174|14|1109|698
33860,metafizzy/flickity,3,2,0.3333333333333333,https://github.com/desandro|https://github.com/Mark-in-Motion|https://github.com/row1|https://github.com/Korkman|https://github.com/isnur|https://github.com/CHEWX,https://github.com/metafizzy/flickity/issues/1099,8,17,1099|716|798
33872,metafizzy/flickity,3,2,0.3333333333333333,https://github.com/desandro|https://github.com/mcrider|https://github.com/zitrusfrisch|https://github.com/marctaule|https://github.com/clarknelson|https://github.com/clementducerf|https://github.com/LeoSeyers|https://github.com/MariuszDabrowski,https://github.com/metafizzy/flickity/issues/1082,11,17,1082|955|171
33877,metafizzy/flickity,2,1,0.5,https://github.com/desandro|https://github.com/Riyad95|https://github.com/anon987654321|https://github.com/maxcr|https://github.com/graygilmore|https://github.com/niedfelj,https://github.com/metafizzy/flickity/issues/754,11,17,754|1077
33887,metafizzy/flickity,2,1,0.5,https://github.com/daerentis|https://github.com/Jason2B3|https://github.com/MikeyJN|https://github.com/c-a-d|https://github.com/JordanSayner,https://github.com/metafizzy/flickity/issues/1066,6,17,1066|1067
33891,metafizzy/flickity,4,2,0.25,https://github.com/desandro|https://github.com/gebigoma|https://github.com/mrdotb|https://github.com/mattneal-stafflink|https://github.com/rasneu88|https://github.com/dokko|https://github.com/jamesckemp|https://github.com/jackbuehner,https://github.com/metafizzy/flickity/issues/1057,13,17,1057|867|972|1062
33893,metafizzy/flickity,2,1,0.5,https://github.com/desandro|https://github.com/vd3d|https://github.com/robertmclaws,https://github.com/metafizzy/flickity/issues/1060,6,17,1060|862
33915,metafizzy/flickity,2,1,0.5,https://github.com/desandro|https://github.com/joepagan,https://github.com/metafizzy/flickity/issues/1033,4,17,1033|1034
33929,metafizzy/flickity,13,7,0.08333333333333333,https://github.com/jgerigmeyer|https://github.com/stevesoldierunltd|https://github.com/IbeVanmeenen|https://github.com/danielemanca1983|https://github.com/drastick|https://github.com/mellinger|https://github.com/luksak|https://github.com/tylermadsen|https://github.com/abaney|https://github.com/reformatco|https://github.com/raphaelokon|https://github.com/ngault|https://github.com/iammattq|https://github.com/kaiserkiwi|https://github.com/reberhardt|https://github.com/saunders1989|https://github.com/hemant-tivlabs|https://github.com/berengerzyla|https://github.com/swixpop|https://github.com/desandro|https://github.com/Wolfr|https://github.com/derz|https://github.com/virgo79|https://github.com/permanyer|https://github.com/robrecord|https://github.com/timkirtley|https://github.com/juliocesar|https://github.com/nanov|https://github.com/lunelson|https://github.com/clarknelson|https://github.com/FractalizeR|https://github.com/adam-jones-net|https://github.com/LBKinson|https://github.com/harrisdavid|https://github.com/iconologic|https://github.com/sambaldwin|https://github.com/pesla|https://github.com/rzschoch|https://github.com/edinabazi|https://github.com/notflip|https://github.com/graygilmore|https://github.com/metafizzy|https://github.com/halgatewood,https://github.com/metafizzy/flickity/issues/128,78,17,128|1|2|4|10|91|140|492|141|143|1017|27|223
33938,metafizzy/flickity,10,2,0.1,https://github.com/antoniofelizardo|https://github.com/eballeste|https://github.com/csjui|https://github.com/srikat|https://github.com/splurtcake|https://github.com/joebentaylor1995|https://github.com/eduardopalmeida|https://github.com/r00dY|https://github.com/bennyjien|https://github.com/cmalven|https://github.com/koraysels|https://github.com/stefenphelps|https://github.com/theleeno84|https://github.com/pstinnett|https://github.com/PatrikLythell|https://github.com/P2284912693|https://github.com/wagich|https://github.com/maximilianschmitt|https://github.com/desandro|https://github.com/mizzyexists|https://github.com/elliottmangham|https://github.com/willpower232|https://github.com/EugeneDae|https://github.com/tlhfckoctbcr|https://github.com/HowdyMcGee|https://github.com/adam-h|https://github.com/discoliam|https://github.com/ocripps24|https://github.com/maxackerman|https://github.com/roberrrt-s|https://github.com/willslater|https://github.com/daslicht|https://github.com/TomDeSmet|https://github.com/pveen2|https://github.com/yepecece|https://github.com/richardwiggins|https://github.com/metafizzy|https://github.com/sprintstar|https://github.com/mauricesnip|https://github.com/developess,https://github.com/metafizzy/flickity/issues/132,62,17,132|744|330|524|77|1006|212|501|377|255
33956,metafizzy/flickity,2,1,0.5,https://github.com/desandro|https://github.com/jfonte|https://github.com/andreg|https://github.com/baconck|https://github.com/nicolas-cusan|https://github.com/rhys-developer,https://github.com/metafizzy/flickity/issues/484,8,17,484|983
33965,metafizzy/flickity,3,2,0.3333333333333333,https://github.com/hooch|https://github.com/f0rmat1k|https://github.com/nvartolomei|https://github.com/Sjael|https://github.com/iamstiil|https://github.com/tomagladiator|https://github.com/trstn-c|https://github.com/muuvmuuv|https://github.com/StefanEndress|https://github.com/LeoSeyers|https://github.com/damienroche|https://github.com/FabianGabor|https://github.com/hybridvision|https://github.com/desandro|https://github.com/gerwitz|https://github.com/jvwrx|https://github.com/jimmyadaro|https://github.com/rockmanvnx6|https://github.com/brandexponents|https://github.com/akisvolanis|https://github.com/stevemckinney|https://github.com/joebentaylor|https://github.com/yepecece|https://github.com/dejardine|https://github.com/nevernotsean|https://github.com/paullacour|https://github.com/LuudJanssen|https://github.com/rubengp99,https://github.com/metafizzy/flickity/issues/892,44,17,892|973|44
33976,metafizzy/flickity,2,1,0.5,https://github.com/desandro|https://github.com/geniuskidkanyi|https://github.com/Creativenauts|https://github.com/ulziibat-n,https://github.com/metafizzy/flickity/issues/459,4,17,459|957
34004,metafizzy/flickity,2,1,0.5,https://github.com/acemir|https://github.com/jkosonen|https://github.com/Julix91|https://github.com/desandro,https://github.com/metafizzy/flickity/issues/880,16,17,880|927
34014,metafizzy/flickity,2,1,0.5,https://github.com/desandro|https://github.com/srangara|https://github.com/ThangaBalajiS|https://github.com/pmaas|https://github.com/hirasso|https://github.com/mgsmith57|https://github.com/dmegatool|https://github.com/rsgd,https://github.com/metafizzy/flickity/issues/917,10,17,917|719
34015,metafizzy/flickity,7,5,0.14285714285714285,https://github.com/marcandrews|https://github.com/benbonnet|https://github.com/spacecat|https://github.com/nvartolomei|https://github.com/qbunt|https://github.com/DenisFernandes|https://github.com/jonnyhaynes|https://github.com/gordonwes|https://github.com/drastick|https://github.com/dev4q1|https://github.com/michaelwoodruff|https://github.com/kaleidografik|https://github.com/remisture|https://github.com/fizzydigital|https://github.com/emidiotorre|https://github.com/luksak|https://github.com/npredey|https://github.com/jmharveys|https://github.com/tgadiot|https://github.com/HammenWS|https://github.com/chrishale|https://github.com/nicholas-c|https://github.com/hardley|https://github.com/ghost|https://github.com/wekii|https://github.com/HandHugs|https://github.com/christinechaooo|https://github.com/brigleb|https://github.com/PaoloFalomo|https://github.com/kukac7|https://github.com/halfempty|https://github.com/memes-christian|https://github.com/tdcpepsi|https://github.com/akmur|https://github.com/desandro|https://github.com/JasonTheAdams|https://github.com/salunet|https://github.com/dicktornfeldt|https://github.com/permanyer|https://github.com/zslabs|https://github.com/dcinzona|https://github.com/dalvujovic|https://github.com/bryanchalker|https://github.com/riddy92|https://github.com/stefanedberg|https://github.com/mogholito|https://github.com/joshrounsville|https://github.com/elainen|https://github.com/adam-h|https://github.com/Briareos17|https://github.com/Bjoelin|https://github.com/coolwebs|https://github.com/mbryne|https://github.com/hankpillow|https://github.com/bootsified|https://github.com/stuart-mccoy|https://github.com/ianhobbs|https://github.com/nlfonseca|https://github.com/pesla|https://github.com/EarthlingDavey|https://github.com/am05mhz|https://github.com/dejardine|https://github.com/notflip|https://github.com/mickdekkers|https://github.com/richgcook|https://github.com/limpa123|https://github.com/aiphee|https://github.com/jonburger,https://github.com/metafizzy/flickity/issues/199,95,17,199|71|910|916|55|94|383
34017,metafizzy/flickity,2,1,0.5,https://github.com/desandro|https://github.com/maimairel,https://github.com/metafizzy/flickity/issues/545,3,17,545|914
34022,metafizzy/flickity,2,1,0.5,https://github.com/desandro|https://github.com/elli-pirelli|https://github.com/kremnik,https://github.com/metafizzy/flickity/issues/908,9,17,908|245
34029,metafizzy/flickity,3,2,0.3333333333333333,https://github.com/desandro|https://github.com/DeoThemes|https://github.com/crazypsycho|https://github.com/eveevans|https://github.com/SingularReza|https://github.com/Luid101|https://github.com/8888clockradio|https://github.com/prithivi-clustrex|https://github.com/wayheming|https://github.com/espositodaniele,https://github.com/metafizzy/flickity/issues/491,27,17,491|900|861
34031,metafizzy/flickity,2,1,0.5,https://github.com/desandro|https://github.com/AdamJaggard|https://github.com/Majita24,https://github.com/metafizzy/flickity/issues/898,2,17,898|797
34039,metafizzy/flickity,2,1,0.5,https://github.com/desandro|https://github.com/EldinZaimovic|https://github.com/damassi|https://github.com/radleycook,https://github.com/metafizzy/flickity/issues/889,7,17,889|691
34040,metafizzy/flickity,2,1,0.5,https://github.com/desandro|https://github.com/nroyall|https://github.com/mgmbh,https://github.com/metafizzy/flickity/issues/888,8,17,888|885
34041,metafizzy/flickity,2,1,0.5,https://github.com/desandro|https://github.com/richgcook,https://github.com/metafizzy/flickity/issues/866,10,17,866|887
34045,metafizzy/flickity,2,1,0.5,https://github.com/desandro|https://github.com/AdamJaggard|https://github.com/runnickrun|https://github.com/snyk-bot|https://github.com/acemir,https://github.com/metafizzy/flickity/issues/881,10,17,881|818
34058,metafizzy/flickity,2,1,0.5,https://github.com/desandro|https://github.com/snyk-bot|https://github.com/shanomurphy|https://github.com/nlswtlr,https://github.com/metafizzy/flickity/issues/865,5,17,865|852
34075,metafizzy/flickity,5,4,0.2,https://github.com/desandro|https://github.com/MezMerrit|https://github.com/snyk-bot|https://github.com/LucAwater|https://github.com/RobinBrons|https://github.com/hinok|https://github.com/ivanferrer|https://github.com/newlands89,https://github.com/metafizzy/flickity/issues/3,19,17,3|842|779|12|830
34103,metafizzy/flickity,2,1,0.5,https://github.com/desandro|https://github.com/flmuel|https://github.com/Tim-Wils|https://github.com/Nathanw|https://github.com/rsepierre|https://github.com/xxvii|https://github.com/stonetwig|https://github.com/splurtcake|https://github.com/controlnocontrol|https://github.com/TaraOShea,https://github.com/metafizzy/flickity/issues/349,20,17,349|806
34134,metafizzy/flickity,2,1,0.5,https://github.com/desandro|https://github.com/snyk-bot|https://github.com/jugglingcats|https://github.com/GospelNerd|https://github.com/denschub,https://github.com/metafizzy/flickity/issues/764,4,17,764|766
34145,metafizzy/flickity,12,3,0.09090909090909091,https://github.com/benbonnet|https://github.com/nvartolomei|https://github.com/gerasimvol|https://github.com/tienvooracht|https://github.com/nmccready|https://github.com/luksak|https://github.com/pabl0rg|https://github.com/nboliver|https://github.com/homerjam|https://github.com/mike-tuxedo|https://github.com/KoMiToRaY|https://github.com/kaufmo|https://github.com/desandro|https://github.com/huykon|https://github.com/zslabs|https://github.com/esseb|https://github.com/EugeneDae|https://github.com/IljaDaderko|https://github.com/felthy|https://github.com/jasonwbullok|https://github.com/buyavets|https://github.com/hankpillow|https://github.com/dizthewize|https://github.com/snyk-bot|https://github.com/mini16|https://github.com/dustinhorton|https://github.com/metafizzy|https://github.com/robd|https://github.com/franboud,https://github.com/metafizzy/flickity/issues/641,69,17,641|194|325|296|266|651|76|111|753|118|318|286
34152,metafizzy/flickity,3,2,0.3333333333333333,https://github.com/gsarig|https://github.com/kalonya|https://github.com/sushil-cd|https://github.com/niallmc1995|https://github.com/smity81435|https://github.com/davemoz|https://github.com/daGUY|https://github.com/ghost|https://github.com/brayansti|https://github.com/Aditya-Raj-Tiwari|https://github.com/desandro|https://github.com/hottmanmichael|https://github.com/evolutionxbox|https://github.com/mrspence|https://github.com/desimon|https://github.com/Retroguru|https://github.com/marcellosa|https://github.com/richgcook|https://github.com/MiguelRoot,https://github.com/metafizzy/flickity/issues/746,24,17,746|306|429
34155,metafizzy/flickity,4,3,0.25,https://github.com/akm-TL|https://github.com/runnickrun|https://github.com/theenoahmason|https://github.com/datune|https://github.com/mukrih1|https://github.com/bazzle|https://github.com/kaleidografik|https://github.com/isherwood|https://github.com/tomanatura|https://github.com/luksak|https://github.com/tobz-nz|https://github.com/SirNovi|https://github.com/avilesasturias|https://github.com/jerome-toole|https://github.com/alexcarpenter|https://github.com/kukac7|https://github.com/desandro|https://github.com/leran|https://github.com/ooloth|https://github.com/GiraffeCoding|https://github.com/umairqazi523|https://github.com/christopher-theagen|https://github.com/spentacular|https://github.com/snyk-bot|https://github.com/eldub2001|https://github.com/hirasso|https://github.com/dkireev|https://github.com/tylerdcorwin|https://github.com/subfighter3|https://github.com/lennerd|https://github.com/illycz|https://github.com/dennisfrank|https://github.com/joshas|https://github.com/CaelanStewart,https://github.com/metafizzy/flickity/issues/729,63,17,729|564|741|534
34168,metafizzy/flickity,2,1,0.5,https://github.com/desandro|https://github.com/yaodingyd|https://github.com/xcrap|https://github.com/pertrai1,https://github.com/metafizzy/flickity/issues/665,6,17,665|717
34170,metafizzy/flickity,2,1,0.5,https://github.com/desandro|https://github.com/nevnein|https://github.com/thexpand|https://github.com/sadeghbarati|https://github.com/metafizzy|https://github.com/yaodingyd,https://github.com/metafizzy/flickity/issues/714,6,17,714|710
34176,metafizzy/flickity,3,2,0.3333333333333333,https://github.com/desandro|https://github.com/nullablebool|https://github.com/jonnitto|https://github.com/robinpyon|https://github.com/PaoloFalomo|https://github.com/smartmike|https://github.com/claydiffrient|https://github.com/hinok|https://github.com/AdrianFiroiu|https://github.com/ryanwiemer|https://github.com/kapouer|https://github.com/oxpa|https://github.com/KittyGiraudel|https://github.com/theolampert|https://github.com/yaodingyd|https://github.com/wolthers,https://github.com/metafizzy/flickity/issues/488,31,17,488|707|381
34178,metafizzy/flickity,2,1,0.5,https://github.com/desandro|https://github.com/Lyla01|https://github.com/cameroncowden,https://github.com/metafizzy/flickity/issues/705,8,17,705|674
34182,metafizzy/flickity,4,3,0.25,https://github.com/desandro|https://github.com/HTMeLwyn|https://github.com/amerllica|https://github.com/bennybee|https://github.com/jandagroup|https://github.com/Enchiridion,https://github.com/metafizzy/flickity/issues/593,13,17,593|586|701|529
34198,metafizzy/flickity,2,1,0.5,https://github.com/desandro|https://github.com/Mohsen-Khakbiz|https://github.com/nickcom,https://github.com/metafizzy/flickity/issues/680,6,17,680|598
34200,metafizzy/flickity,8,2,0.125,https://github.com/mom6x|https://github.com/eri-trabiccolo|https://github.com/Tumki|https://github.com/TiagoDeSousa|https://github.com/inlikealion|https://github.com/intensr|https://github.com/JiveDig|https://github.com/featherbelly|https://github.com/wgstjf|https://github.com/o-l-e|https://github.com/evadecker|https://github.com/eikeco|https://github.com/josephbergdoll|https://github.com/gavin310|https://github.com/cmalven|https://github.com/aaronstezycki|https://github.com/StefanEndress|https://github.com/baoagency|https://github.com/mdmoreau|https://github.com/hydrotik|https://github.com/callumflack|https://github.com/FabianGabor|https://github.com/jnicol|https://github.com/leenasekhar|https://github.com/desandro|https://github.com/pete-willard|https://github.com/samuelwill|https://github.com/hellojebus|https://github.com/gingersoulrecords|https://github.com/zaphod77|https://github.com/clarknelson|https://github.com/maimairel|https://github.com/terkelg|https://github.com/mkstix6|https://github.com/paulmasek|https://github.com/CHEWX|https://github.com/paul-straetmans|https://github.com/dallanlee|https://github.com/dustinhorton|https://github.com/metafizzy|https://github.com/lmartins,https://github.com/metafizzy/flickity/issues/677,85,17,677|167|200|103|595|20|661|26
34205,metafizzy/flickity,3,2,0.3333333333333333,https://github.com/desandro|https://github.com/nvartolomei|https://github.com/ryanburnette|https://github.com/CaptainCodeman|https://github.com/matyushen|https://github.com/a-v-l|https://github.com/jibinycricket|https://github.com/ThePJMP|https://github.com/kbav|https://github.com/nghiepit|https://github.com/IanLunn|https://github.com/metafizzy|https://github.com/mhemrg|https://github.com/madsem,https://github.com/metafizzy/flickity/issues/670,20,17,670|180|430
