repo_name,link_url,node_1_type,node_1_id,node_1_author,node_1_num_comment,node_2_type,node_2_id,node_2_author,node_2_num_commentslink_type
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2212#issuecomment-208300372,issue,2212,https://github.com/MoKob,3,pull_request,2248,https://github.com/MoKob,1,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2213#issuecomment-207071446,issue,2213,https://github.com/TheMarex,22,pull_request,2229,https://github.com/MoKob,4,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2214#issuecomment-205734008,issue,2214,https://github.com/TheMarex,2,pull_request,2220,https://github.com/daniel-j-h,0,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2215#issuecomment-205733962,issue,2215,https://github.com/TheMarex,1,pull_request,2217,https://github.com/daniel-j-h,2,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2211#issuecomment-205503089,issue,2211,https://github.com/TheMarex,9,pull_request,2216,https://github.com/TheMarex,0,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2215#issuecomment-205733962,issue,2215,https://github.com/TheMarex,1,pull_request,2217,https://github.com/daniel-j-h,2,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2218#issuecomment-207329863,issue,2218,https://github.com/daniel-j-h,1,pull_request,2229,https://github.com/MoKob,4,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2219#issuecomment-205764050,issue,2219,https://github.com/jcoupey,3,pull_request,2221,https://github.com/MoKob,0,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2214#issuecomment-205734008,issue,2214,https://github.com/TheMarex,2,pull_request,2220,https://github.com/daniel-j-h,0,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2219#issuecomment-205764050,issue,2219,https://github.com/jcoupey,3,pull_request,2221,https://github.com/MoKob,0,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2009#issue-135997761,issue,2009,https://github.com/daniel-j-h,2,pull_request,2222,https://github.com/oxidase,6,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2213#issuecomment-207071446,issue,2213,https://github.com/TheMarex,22,pull_request,2229,https://github.com/MoKob,4,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/pull/2188#issuecomment-206939618,pull_request,2188,https://github.com/daniel-j-h,11,pull_request,2231,https://github.com/daniel-j-h,3,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2236#issue-146860815,issue,2236,https://github.com/MoKob,1,pull_request,2188,https://github.com/daniel-j-h,11,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2212#issuecomment-207453649,issue,2212,https://github.com/MoKob,3,pull_request,2237,https://github.com/MoKob,0,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2181#issuecomment-208249004,issue,2181,https://github.com/nirav91,9,pull_request,2241,https://github.com/TheMarex,0,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2242#issue-147130739,issue,2242,https://github.com/TheMarex,34,pull_request,4960,https://github.com/TheMarex,6,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/pull/2251#issue-147698798,pull_request,2251,https://github.com/daniel-j-h,1,pull_request,2246,https://github.com/daniel-j-h,6,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2212#issuecomment-208300372,issue,2212,https://github.com/MoKob,3,pull_request,2248,https://github.com/MoKob,1,other
Project-OSRM/osrm-backend,,pull_request,2251,https://github.com/daniel-j-h,1,issue,2258,https://github.com/TheMarex,0,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2325#issuecomment-214970202,issue,2325,https://github.com/chenjun40,3,issue,2253,https://github.com/TheMarex,1,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2141#issuecomment-209517223,issue,2141,https://github.com/TheMarex,2,pull_request,2254,https://github.com/karenzshea,3,other
Project-OSRM/osrm-backend,,pull_request,2251,https://github.com/daniel-j-h,1,issue,2258,https://github.com/TheMarex,0,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/pull/2262#issue-148295133,pull_request,2262,https://github.com/MoKob,1,issue,2263,https://github.com/MoKob,2,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2263#issue-148301736,issue,2263,https://github.com/MoKob,2,pull_request,2327,https://github.com/MoKob,1,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2264#issuecomment-209867076,issue,2264,https://github.com/jcoupey,6,issue,2242,https://github.com/TheMarex,34,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2267#issuecomment-222235547,issue,2267,https://github.com/MoKob,8,pull_request,2482,https://github.com/daniel-j-h,2,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/pull/2268#issue-148693683,pull_request,2268,https://github.com/MoKob,1,pull_request,2248,https://github.com/MoKob,1,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2269#issuecomment-333856003,issue,2269,https://github.com/MoKob,17,pull_request,4415,https://github.com/oxidase,11,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2270#issuecomment-210532706,issue,2270,https://github.com/Humphaz,3,pull_request,2165,https://github.com/danpat,1,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2273#issuecomment-210820871,issue,2273,https://github.com/MKergall,2,issue,2263,https://github.com/MoKob,2,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/pull/2292#issue-150191807,pull_request,2292,https://github.com/TheMarex,0,pull_request,2275,https://github.com/MoKob,1,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2277#issue-149163316,issue,2277,https://github.com/tuukkapuranen,5,issue,1796,https://github.com/TheMarex,4,other
Project-OSRM/osrm-backend,,issue,2263,https://github.com/MoKob,2,pull_request,2279,https://github.com/MoKob,1,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2283#issuecomment-223789414,issue,2283,https://github.com/noblige,5,pull_request,2503,https://github.com/noblige,3,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2284#issuecomment-213386510,issue,2284,https://github.com/MoKob,6,issue,2296,https://github.com/MoKob,4,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2287#issue-149861686,issue,2287,https://github.com/lbud,5,pull_request,3354,https://github.com/oxidase,4,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2263#issue-148301736,issue,2263,https://github.com/MoKob,2,pull_request,2289,https://github.com/MoKob,1,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/pull/2306#issue-150501825,pull_request,2306,https://github.com/lbud,7,pull_request,2291,https://github.com/lbud,1,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/pull/2292#issue-150191807,pull_request,2292,https://github.com/TheMarex,0,pull_request,2275,https://github.com/MoKob,1,other
Project-OSRM/osrm-backend,,issue,2263,https://github.com/MoKob,2,pull_request,2293,https://github.com/MoKob,1,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2284#issuecomment-213386510,issue,2284,https://github.com/MoKob,6,issue,2295,https://github.com/MoKob,25,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2296#issue-150343883,issue,2296,https://github.com/MoKob,4,issue,2553,https://github.com/MoKob,4,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/pull/2299#issue-150365379,pull_request,2299,https://github.com/MoKob,3,pull_request,2297,https://github.com/MoKob,0,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/3625#issuecomment-275923300,issue,3625,https://github.com/mortada,20,pull_request,2298,https://github.com/MoKob,1,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/pull/2300#issue-150367806,pull_request,2300,https://github.com/MoKob,1,pull_request,2299,https://github.com/MoKob,3,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/pull/2300#issue-150367806,pull_request,2300,https://github.com/MoKob,1,pull_request,2299,https://github.com/MoKob,3,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/pull/2303#issue-150370131,pull_request,2303,https://github.com/MoKob,1,pull_request,2301,https://github.com/MoKob,0,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/pull/2304#issue-150371584,pull_request,2304,https://github.com/MoKob,1,pull_request,2302,https://github.com/MoKob,1,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/pull/2303#issue-150370131,pull_request,2303,https://github.com/MoKob,1,pull_request,2327,https://github.com/MoKob,1,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/pull/2304#issue-150371584,pull_request,2304,https://github.com/MoKob,1,pull_request,2327,https://github.com/MoKob,1,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/pull/2305#issue-150372212,pull_request,2305,https://github.com/MoKob,1,pull_request,2327,https://github.com/MoKob,1,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/167#issuecomment-214514424,issue,167,https://github.com/emiltin,10,pull_request,2306,https://github.com/lbud,7,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2311#issuecomment-214401108,issue,2311,https://github.com/K-Leon,1,pull_request,2319,https://github.com/MoKob,0,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2193#issuecomment-214532362,issue,2193,https://github.com/danpat,3,pull_request,2312,https://github.com/oxidase,4,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/pull/2318#issuecomment-224246416,pull_request,2318,https://github.com/daniel-j-h,7,pull_request,2497,https://github.com/MoKob,2,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2311#issuecomment-214401108,issue,2311,https://github.com/K-Leon,1,pull_request,2319,https://github.com/MoKob,0,other
Project-OSRM/osrm-backend,,pull_request,2303,https://github.com/MoKob,1,pull_request,2321,https://github.com/MoKob,0,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2322#issue-151147331,issue,2322,https://github.com/kostomarovvv,9,issue,5141,https://github.com/danpat,0,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/pull/2324#issue-151224492,pull_request,2324,https://github.com/oxidase,3,issue,2193,https://github.com/danpat,3,fixes
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2325#issuecomment-214970202,issue,2325,https://github.com/chenjun40,3,issue,2253,https://github.com/TheMarex,1,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/pull/2303#issue-150370131,pull_request,2303,https://github.com/MoKob,1,pull_request,2327,https://github.com/MoKob,1,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/pull/2344#issue-151845936,pull_request,2344,https://github.com/daniel-j-h,2,pull_request,2328,https://github.com/daniel-j-h,3,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2329#issue-151390290,issue,2329,https://github.com/freenerd,3,pull_request,2319,https://github.com/MoKob,0,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/pull/2337#issue-151744271,pull_request,2337,https://github.com/TheMarex,3,pull_request,2418,https://github.com/lbud,11,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/pull/2344#issue-151845936,pull_request,2344,https://github.com/daniel-j-h,2,pull_request,2328,https://github.com/daniel-j-h,3,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2424#issue-155847384,issue,2424,https://github.com/TheMarex,0,pull_request,2345,https://github.com/MoKob,1,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2349#issuecomment-216191189,issue,2349,https://github.com/adrienjuguet,7,pull_request,2350,https://github.com/MoKob,4,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2349#issuecomment-216191189,issue,2349,https://github.com/adrienjuguet,7,pull_request,2350,https://github.com/MoKob,4,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2351#issue-152529098,issue,2351,https://github.com/MoKob,1,pull_request,2355,https://github.com/TheMarex,2,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2351#issue-152529098,issue,2351,https://github.com/MoKob,1,pull_request,2355,https://github.com/TheMarex,2,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/pull/2368#issue-152978941,pull_request,2368,https://github.com/daniel-j-h,2,pull_request,2328,https://github.com/daniel-j-h,3,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/pull/2318#issuecomment-216827166,pull_request,2318,https://github.com/daniel-j-h,7,issue,2370,https://github.com/daniel-j-h,0,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/pull/2371#issuecomment-222235356,pull_request,2371,https://github.com/daniel-j-h,2,pull_request,2482,https://github.com/daniel-j-h,2,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2374#issue-153222365,issue,2374,https://github.com/planemad,4,pull_request,3415,https://github.com/oxidase,9,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2374#issuecomment-217205358,issue,2374,https://github.com/planemad,4,issue,2377,https://github.com/danpat,5,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2378#issuecomment-217225800,issue,2378,https://github.com/swordOfMiracle,2,issue,2377,https://github.com/danpat,5,duplicate
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2382#issuecomment-217653410,issue,2382,https://github.com/yuxincs,2,issue,1974,https://github.com/TheMarex,6,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/pull/2384#issue-153528963,pull_request,2384,https://github.com/giraldeau,3,issue,2383,https://github.com/giraldeau,1,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/pull/2384#issue-153528963,pull_request,2384,https://github.com/giraldeau,3,issue,2383,https://github.com/giraldeau,1,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/pull/2337#issuecomment-218520460,pull_request,2337,https://github.com/TheMarex,3,pull_request,2390,https://github.com/danpat,5,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/pull/2399#issue-154543739,pull_request,2399,https://github.com/TheMarex,56,pull_request,3487,https://github.com/TheMarex,8,other
Project-OSRM/osrm-backend,,pull_request,2410,https://github.com/MoKob,7,issue,2553,https://github.com/MoKob,4,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2690#issue-167040266,issue,2690,https://github.com/davidbarre,4,issue,2414,https://github.com/daniel-j-h,8,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/pull/2337#issue-151744271,pull_request,2337,https://github.com/TheMarex,3,pull_request,2418,https://github.com/lbud,11,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/pull/2420#issuecomment-256483357,pull_request,2420,https://github.com/danpat,3,issue,3183,https://github.com/TheMarex,3,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2424#issue-155847384,issue,2424,https://github.com/TheMarex,0,pull_request,2345,https://github.com/MoKob,1,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/pull/2430#issuecomment-232324137,pull_request,2430,https://github.com/springmeyer,2,pull_request,2653,https://github.com/TheMarex,6,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2443#issuecomment-221052155,issue,2443,https://github.com/jcoupey,5,issue,2296,https://github.com/MoKob,4,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2445#issue-156294397,issue,2445,https://github.com/danpat,2,pull_request,3440,https://github.com/danpat,0,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/604#issue-12092170,issue,604,https://github.com/emiltin,4,issue,2452,https://github.com/MoKob,3,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/pull/2469#issuecomment-221865177,pull_request,2469,https://github.com/MoKob,1,pull_request,2464,https://github.com/danpat,0,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2079#issuecomment-221998504,issue,2079,https://github.com/MoKob,3,pull_request,2465,https://github.com/TheMarex,4,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2466#issue-156955379,issue,2466,https://github.com/danpat,1,pull_request,2469,https://github.com/MoKob,1,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2466#issue-156955379,issue,2466,https://github.com/danpat,1,pull_request,2469,https://github.com/MoKob,1,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2052#issuecomment-222169321,issue,2052,https://github.com/MoKob,8,issue,2472,https://github.com/oxidase,4,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/pull/2371#issuecomment-222235356,pull_request,2371,https://github.com/daniel-j-h,2,pull_request,2473,https://github.com/daniel-j-h,0,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/pull/2477#issuecomment-277428118,pull_request,2477,https://github.com/roroettg,23,pull_request,3652,https://github.com/danpat,13,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/pull/2371#issuecomment-222235356,pull_request,2371,https://github.com/daniel-j-h,2,pull_request,2482,https://github.com/daniel-j-h,2,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/pull/3768#issuecomment-285129868,pull_request,3768,https://github.com/daniel-j-h,17,pull_request,2488,https://github.com/vkurchatkin,5,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2494#issuecomment-223253958,issue,2494,https://github.com/TheMarex,2,pull_request,2489,https://github.com/daniel-j-h,6,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2494#issuecomment-223253958,issue,2494,https://github.com/TheMarex,2,pull_request,2489,https://github.com/daniel-j-h,6,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/pull/2318#issuecomment-224246416,pull_request,2318,https://github.com/daniel-j-h,7,pull_request,2497,https://github.com/MoKob,2,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2502#issue-158409074,issue,2502,https://github.com/danpat,1,pull_request,2504,https://github.com/oxidase,4,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2283#issuecomment-223789414,issue,2283,https://github.com/noblige,5,pull_request,2503,https://github.com/noblige,3,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/pull/2504#issuecomment-224756343,pull_request,2504,https://github.com/oxidase,4,issue,2513,https://github.com/TheMarex,1,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/3953#issue-222437042,issue,3953,https://github.com/vinci1it2000,4,issue,2511,https://github.com/hmaeda,4,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/pull/2504#issuecomment-224756343,pull_request,2504,https://github.com/oxidase,4,issue,2513,https://github.com/TheMarex,1,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/pull/2520#issue-159406929,pull_request,2520,https://github.com/daniel-j-h,2,pull_request,2410,https://github.com/MoKob,7,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2527#issue-159619359,issue,2527,https://github.com/emiltin,9,pull_request,2586,https://github.com/MoKob,6,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2533#issuecomment-225395298,issue,2533,https://github.com/emiltin,7,issue,2529,https://github.com/emiltin,10,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2533#issuecomment-332766408,issue,2533,https://github.com/emiltin,7,pull_request,3766,https://github.com/MoKob,0,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2618#issue-163561006,issue,2618,https://github.com/kolstad,11,issue,2534,https://github.com/kolstad,4,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2540#issue-159985782,issue,2540,https://github.com/MoKob,1,issue,2610,https://github.com/MoKob,3,duplicate
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2545#issuecomment-225861553,issue,2545,https://github.com/oini,4,issue,576,https://github.com/richlv,6,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2553#issue-160403997,issue,2553,https://github.com/MoKob,4,pull_request,2693,https://github.com/daniel-j-h,1,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2557#issuecomment-227698432,issue,2557,https://github.com/bvbever,7,pull_request,2573,https://github.com/daniel-j-h,5,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/1724#issuecomment-242636098,issue,1724,https://github.com/hoerup,13,issue,2570,https://github.com/danpat,9,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2557#issuecomment-227698432,issue,2557,https://github.com/bvbever,7,pull_request,2573,https://github.com/daniel-j-h,5,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2575#issue-161703024,issue,2575,https://github.com/TheMarex,3,pull_request,3093,https://github.com/jakepruitt,0,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/pull/2577#issue-161736051,pull_request,2577,https://github.com/noblige,3,pull_request,2503,https://github.com/noblige,3,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/pull/2584#issue-162141621,pull_request,2584,https://github.com/daniel-j-h,1,pull_request,2410,https://github.com/MoKob,7,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/pull/2585#issue-162141769,pull_request,2585,https://github.com/daniel-j-h,0,pull_request,2410,https://github.com/MoKob,7,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/pull/2586#issuecomment-232690366,pull_request,2586,https://github.com/MoKob,6,pull_request,2642,https://github.com/daniel-j-h,6,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2590#issuecomment-228670827,issue,2590,https://github.com/emiltin,15,pull_request,2593,https://github.com/daniel-j-h,2,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/pull/2717#issue-168396864,pull_request,2717,https://github.com/lbud,15,issue,2592,https://github.com/danpat,2,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2590#issuecomment-228670827,issue,2590,https://github.com/emiltin,15,pull_request,2593,https://github.com/daniel-j-h,2,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2594#issuecomment-228993656,issue,2594,https://github.com/nigun,6,pull_request,2598,https://github.com/MoKob,3,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2594#issuecomment-228993656,issue,2594,https://github.com/nigun,6,pull_request,2598,https://github.com/MoKob,3,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/pull/2601#issue-162703084,pull_request,2601,https://github.com/TheMarex,7,issue,2785,https://github.com/TheMarex,4,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/3978#issuecomment-297695233,issue,3978,https://github.com/angelocavallet,13,issue,2604,https://github.com/javawolfpack,12,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2610#issuecomment-332548224,issue,2610,https://github.com/MoKob,3,issue,4545,https://github.com/willwhite,0,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/pull/2612#issuecomment-231742355,pull_request,2612,https://github.com/daniel-j-h,5,pull_request,2642,https://github.com/daniel-j-h,6,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/pull/2614#issuecomment-241378803,pull_request,2614,https://github.com/MoKob,3,pull_request,2693,https://github.com/daniel-j-h,1,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2617#issuecomment-242631277,issue,2617,https://github.com/fubupc,8,pull_request,2624,https://github.com/oxidase,7,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2618#issue-163561006,issue,2618,https://github.com/kolstad,11,issue,2534,https://github.com/kolstad,4,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/pull/2619#issuecomment-230287092,pull_request,2619,https://github.com/MoKob,3,pull_request,2586,https://github.com/MoKob,6,other
Project-OSRM/osrm-backend,,pull_request,2612,https://github.com/daniel-j-h,5,issue,2621,https://github.com/daniel-j-h,1,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2622#issue-163844445,issue,2622,https://github.com/bvbever,1,issue,2113,https://github.com/MoKob,6,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2617#issuecomment-242631277,issue,2617,https://github.com/fubupc,8,pull_request,2624,https://github.com/oxidase,7,other
Project-OSRM/osrm-backend,,pull_request,2612,https://github.com/daniel-j-h,5,issue,2625,https://github.com/daniel-j-h,1,other
Project-OSRM/osrm-backend,,pull_request,2612,https://github.com/daniel-j-h,5,issue,2626,https://github.com/daniel-j-h,1,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2628#issue-164097788,issue,2628,https://github.com/daniel-j-h,2,pull_request,2693,https://github.com/daniel-j-h,1,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2631#issuecomment-287555719,issue,2631,https://github.com/daniel-j-h,4,issue,3820,https://github.com/daniel-j-h,0,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2632#issue-164282097,issue,2632,https://github.com/daniel-j-h,2,pull_request,2635,https://github.com/MoKob,3,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/pull/2633#issue-164282275,pull_request,2633,https://github.com/daniel-j-h,2,issue,2631,https://github.com/daniel-j-h,4,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2681#issue-166796682,issue,2681,https://github.com/oxidase,11,issue,2634,https://github.com/planemad,2,other
Project-OSRM/osrm-backend,,pull_request,2612,https://github.com/daniel-j-h,5,pull_request,2635,https://github.com/MoKob,3,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/pull/2642#issue-164536638,pull_request,2642,https://github.com/daniel-j-h,6,pull_request,2636,https://github.com/daniel-j-h,5,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2638#issue-164394644,issue,2638,https://github.com/danpat,2,pull_request,2640,https://github.com/MoKob,4,other
Project-OSRM/osrm-backend,https://github.com/Project-OSRM/osrm-backend/issues/2638#issue-164394644,issue,2638,https://github.com/danpat,2,pull_request,2640,https://github.com/MoKob,4,other
