component,percentage,edge_count,max_possible,component_nodes
1096,33.33333333333333,2,6,"{1390, 718, 1391}"
1102,50.0,1,2,"{1361, 1380}"
1105,50.0,1,2,"{1372, 1340}"
1152,50.0,1,2,"{1314, 1311}"
1155,50.0,1,2,"{1308, 1293}"
1161,50.0,1,2,"{1300, 1301}"
1164,33.33333333333333,2,6,"{1296, 1278, 1295}"
1173,33.33333333333333,2,6,"{1275, 1284, 1271}"
1184,50.0,1,2,"{1266, 1268}"
1187,50.0,1,2,"{1264, 1254}"
1190,12.727272727272727,14,110,"{608, 611, 484, 548, 518, 586, 618, 1261, 538, 606, 607}"
1194,33.33333333333333,2,6,"{1153, 1252, 1246}"
1205,50.0,3,6,"{1240, 1227, 1228}"
1207,50.0,1,2,"{1234, 1237}"
1210,50.0,1,2,"{1229, 1231}"
1213,50.0,1,2,"{1224, 1218}"
1222,50.0,1,2,"{1209, 1211}"
1228,50.0,1,2,"{1107, 1203}"
1232,50.0,1,2,"{138, 1199}"
1235,50.0,1,2,"{1195, 1196}"
1243,30.0,6,20,"{1185, 1124, 851, 1140, 1139}"
1251,50.0,1,2,"{1176, 1175}"
1254,20.0,4,20,"{1155, 1164, 1165, 1102, 1172}"
1258,25.0,3,12,"{808, 420, 807, 1167}"
1262,16.071428571428573,9,56,"{642, 1161, 688, 721, 720, 83, 84, 693}"
1263,50.0,1,2,"{1160, 1156}"
1266,50.0,1,2,"{1152, 1086}"
1281,33.33333333333333,2,6,"{1128, 1132, 503}"
1300,50.0,1,2,"{1108, 1031}"
1319,50.0,1,2,"{371, 1083}"
1320,20.0,4,20,"{1010, 1077, 1081, 1082, 1052}"
1324,50.0,1,2,"{1075, 1076}"
1325,50.0,1,2,"{1073, 1074}"
1331,50.0,1,2,"{1061, 934}"
1332,50.0,1,2,"{907, 1060}"
1335,20.0,4,20,"{1056, 873, 913, 882, 881}"
1339,33.33333333333333,2,6,"{1050, 1051, 1012}"
1340,50.0,1,2,"{1000, 1049}"
1345,50.0,3,6,"{1042, 1036, 1004}"
1355,50.0,1,2,"{995, 1022}"
1362,50.0,1,2,"{1008, 954}"
1364,50.0,1,2,"{962, 1003}"
1370,50.0,1,2,"{993, 994}"
1372,50.0,1,2,"{990, 991}"
1383,14.285714285714285,6,42,"{871, 975, 879, 920, 921, 922, 923}"
1393,50.0,1,2,"{960, 925}"
1397,50.0,1,2,"{952, 951}"
1402,50.0,1,2,"{946, 942}"
1416,50.0,1,2,"{915, 919}"
1422,50.0,1,2,"{713, 911}"
1423,16.666666666666664,7,42,"{449, 677, 909, 910, 719, 248, 249}"
1428,50.0,1,2,"{900, 901}"
1432,33.33333333333333,2,6,"{777, 893, 791}"
1462,33.33333333333333,4,12,"{553, 819, 348, 847}"
1473,50.0,1,2,"{833, 834}"
1482,33.33333333333333,2,6,"{824, 822, 823}"
1512,25.0,3,12,"{784, 745, 787, 788}"
1526,50.0,1,2,"{770, 771}"
1528,50.0,3,6,"{768, 765, 766}"
1540,50.0,1,2,"{752, 753}"
1551,50.0,1,2,"{740, 564}"
1554,50.0,1,2,"{736, 737}"
1555,25.0,3,12,"{81, 49, 734, 735}"
1561,50.0,1,2,"{726, 727}"
1567,50.0,1,2,"{578, 716}"
1569,50.0,1,2,"{714, 354}"
1570,50.0,1,2,"{712, 681}"
1574,50.0,1,2,"{26, 708}"
1578,33.33333333333333,2,6,"{704, 305, 307}"
1579,50.0,1,2,"{697, 703}"
1583,50.0,1,2,"{73, 699}"
1599,50.0,1,2,"{675, 676}"
1601,50.0,1,2,"{673, 670}"
1604,6.666666666666667,14,210,"{288, 320, 356, 292, 270, 272, 337, 311, 276, 471, 315, 316, 669, 446, 287}"
1605,50.0,1,2,"{668, 300}"
1611,33.33333333333333,2,6,"{658, 662, 394}"
1614,14.285714285714285,8,56,"{353, 70, 232, 393, 80, 659, 278, 223}"
1616,19.047619047619047,8,42,"{641, 357, 649, 650, 585, 656, 338}"
1620,50.0,1,2,"{651, 652}"
1628,50.0,1,2,"{638, 639}"
1634,50.0,1,2,"{492, 631}"
1643,50.0,1,2,"{616, 615}"
1644,50.0,1,2,"{612, 614}"
1658,50.0,1,2,"{594, 583}"
1659,7.142857142857142,13,182,"{321, 514, 259, 515, 228, 313, 556, 505, 495, 303, 593, 569, 318, 351}"
1660,33.33333333333333,2,6,"{592, 576, 575}"
1663,25.0,3,12,"{587, 589, 526, 567}"
1667,33.33333333333333,2,6,"{555, 580, 581}"
1676,50.0,1,2,"{257, 563}"
1680,50.0,1,2,"{558, 559}"
1684,33.33333333333333,2,6,"{120, 532, 551}"
1685,17.857142857142858,10,56,"{385, 322, 550, 522, 206, 399, 406, 506}"
