component,percentage,fixes_count,edge_count,component_nodes
1457,0.0,0,2,"{1963, 2476, 2036}"
1458,0.0,0,1,"{2473, 2471}"
1459,0.0,0,1,"{2472, 2030}"
1478,0.0,0,45,"{769, 2434, 2444, 780, 2061, 2066, 916, 921, 1565, 2334, 800, 2209, 1573, 1701, 1064, 1324, 1581, 2094, 1839, 950, 827, 2364, 1744, 849, 2131, 855, 2263, 1753, 1756, 1386, 2412, 749, 748, 2416, 1399, 2429, 766}"
1483,0.0,0,2,"{2436, 2302, 2087}"
1493,0.0,0,1,"{2353, 2420}"
1517,0.0,0,4,"{736, 811, 124, 2374}"
1533,0.0,0,2,"{2352, 1680, 2343}"
1539,0.0,0,9,"{99, 262, 2344, 650, 1069, 1902, 633}"
1547,0.0,0,2,"{2320, 2332, 37}"
1550,0.0,0,1,"{2328, 2194}"
1556,0.0,0,1,"{2318, 2319}"
1625,0.0,0,1,"{2146, 2235}"
1640,0.0,0,1,"{2213, 999}"
1671,0.0,0,1,"{1088, 2171}"
1683,0.0,0,1,"{2152, 2050}"
1695,0.0,0,1,"{2138, 2125}"
1756,0.0,0,1,"{2058, 2034}"
1760,0.0,0,6,"{2051, 2053, 1990, 1673, 1738, 1674}"
1765,0.0,0,1,"{2043, 2044}"
1775,0.0,0,2,"{215, 2028, 1943}"
1812,0.0,0,2,"{1962, 83, 1983}"
1816,100.0,1,1,"{1977, 1978}"
1839,0.0,0,9,"{865, 867, 1571, 1123, 1225, 651, 1947}"
1842,0.0,0,1,"{1924, 1941}"
1848,0.0,0,1,"{1758, 1934}"
1861,0.0,0,1,"{1914, 1918}"
1891,0.0,0,1,"{1880, 1584}"
1912,100.0,1,1,"{1812, 1853}"
1913,0.0,0,1,"{1852, 39}"
1921,0.0,0,1,"{1841, 635}"
1938,0.0,0,4,"{1698, 1667, 1817, 1562, 1724}"
1942,0.0,0,3,"{1355, 1811, 1366, 911}"
1945,0.0,0,1,"{1805, 1807}"
1957,0.0,0,1,"{1794, 1791}"
1973,0.0,0,2,"{1240, 1761, 1775}"
1975,0.0,0,1,"{1769, 1772}"
1989,0.0,0,1,"{1745, 1685}"
2009,0.0,0,1,"{1716, 1509}"
2015,0.0,0,1,"{1708, 1415}"
2018,100.0,1,1,"{1705, 1700}"
2027,0.0,0,1,"{1506, 1693}"
2040,0.0,0,1,"{1665, 1678}"
2043,0.0,0,1,"{1598, 1670}"
2048,100.0,1,1,"{1661, 1663}"
2055,0.0,0,1,"{835, 1654}"
2057,0.0,0,1,"{1652, 1566}"
2062,0.0,0,1,"{1634, 1647}"
2064,0.0,0,1,"{1641, 1643}"
2071,0.0,0,1,"{1628, 1621}"
2073,0.0,0,1,"{1624, 1623}"
2077,0.0,0,2,"{1616, 1601, 1602}"
2083,0.0,0,5,"{1605, 294, 1609, 1595, 1596, 1597}"
2086,0.0,0,3,"{1603, 1604, 1599}"
2088,25.0,1,4,"{1593, 1594, 1590, 1447}"
2091,0.0,0,1,"{1587, 1583}"
2093,100.0,1,1,"{1585, 1567}"
2098,0.0,0,1,"{1572, 1263}"
2100,0.0,0,3,"{1568, 1156, 1469, 1151}"
2104,0.0,0,1,"{1557, 1551}"
2114,0.0,0,1,"{1515, 1542}"
2115,0.0,0,1,"{1539, 1540}"
2119,0.0,0,1,"{1426, 1533}"
2120,0.0,0,4,"{1513, 1468, 1532, 1481}"
2126,0.0,0,1,"{1502, 1526}"
2146,0.0,0,1,"{1490, 1405}"
2148,100.0,1,1,"{1488, 1483}"
2154,100.0,1,1,"{1475, 1478}"
2159,0.0,0,1,"{1465, 1466}"
2160,100.0,1,1,"{1464, 228}"
2180,0.0,0,2,"{1433, 1434, 1438}"
2207,0.0,0,1,"{1394, 1220}"
2208,50.0,1,2,"{1393, 1364, 1060}"
2231,0.0,0,1,"{1360, 1293}"
2238,0.0,0,1,"{1352, 842}"
2244,50.0,1,2,"{978, 1346, 860}"
2246,0.0,0,1,"{548, 1343}"
2262,0.0,0,1,"{1138, 1325}"
2287,0.0,0,2,"{1281, 1222, 1279}"
2289,0.0,0,1,"{1277, 1135}"
2290,25.0,1,4,"{1241, 1256, 1265, 1266, 1273}"
2297,0.0,0,1,"{1153, 1262}"
2317,0.0,0,1,"{1232, 1233}"
2320,0.0,0,1,"{584, 1228}"
2334,0.0,0,7,"{945, 659, 791, 1209, 1116, 540, 767}"
2341,100.0,1,1,"{1189, 1190}"
2371,0.0,0,1,"{170, 1130}"
2377,0.0,0,1,"{1120, 1118}"
2385,0.0,0,1,"{1065, 1101}"
2390,0.0,0,2,"{1093, 542, 421}"
2402,50.0,1,2,"{724, 1076, 807}"
2412,0.0,0,1,"{1022, 1047}"
2422,0.0,0,4,"{1008, 1009, 1013, 1015}"
2428,0.0,0,1,"{450, 1004}"
2430,0.0,0,1,"{1000, 932}"
2432,0.0,0,1,"{996, 997}"
2452,0.0,0,1,"{888, 970}"
2458,0.0,0,1,"{961, 366}"
2473,0.0,0,1,"{939, 900}"
2484,100.0,3,3,"{894, 915, 893, 901}"
2485,0.0,0,1,"{914, 271}"
2495,66.66666666666666,2,3,"{746, 892, 606, 679}"
2515,0.0,0,2,"{864, 581, 543}"
2518,0.0,0,1,"{856, 806}"
2520,0.0,0,1,"{339, 853}"
2545,0.0,0,3,"{760, 819, 484, 495}"
2558,0.0,0,1,"{802, 790}"
2561,0.0,0,1,"{779, 798}"
2563,0.0,0,1,"{795, 300}"
2566,50.0,1,2,"{500, 788, 789}"
2567,0.0,0,1,"{787, 508}"
2585,0.0,0,1,"{753, 755}"
2589,0.0,0,1,"{744, 743}"
2599,0.0,0,1,"{403, 725}"
2600,0.0,0,1,"{721, 553}"
2606,0.0,0,2,"{557, 141, 711}"
2624,0.0,0,1,"{136, 678}"
2645,0.0,0,1,"{642, 643}"
2658,0.0,0,1,"{624, 619}"
2667,100.0,1,1,"{602, 613}"
2671,0.0,0,1,"{600, 607}"
2686,0.0,0,4,"{577, 515, 580, 561, 280}"
2690,100.0,1,1,"{573, 575}"
2693,50.0,1,2,"{569, 570, 571}"
2700,0.0,0,2,"{560, 345, 559}"
2723,0.0,0,1,"{522, 306}"
2728,0.0,0,1,"{449, 517}"
2735,0.0,0,1,"{497, 507}"
2766,0.0,0,6,"{448, 459, 460, 461, 414}"
2791,0.0,0,1,"{424, 285}"
2796,100.0,2,2,"{410, 364, 413}"
2808,0.0,0,2,"{393, 397, 246}"
2811,0.0,0,5,"{256, 257, 258, 394, 254, 255}"
2818,100.0,1,1,"{384, 385}"
2831,0.0,0,1,"{369, 343}"
2840,0.0,0,1,"{358, 183}"
2849,0.0,0,1,"{344, 315}"
2857,0.0,0,2,"{330, 190, 158}"
2861,0.0,0,2,"{299, 323, 291}"
2898,0.0,0,6,"{260, 203, 204, 240, 248, 249, 122}"
2911,0.0,0,8,"{236, 50, 115, 53, 87, 59, 95}"
2912,0.0,0,1,"{235, 199}"
2924,0.0,0,8,"{214, 216, 217, 218, 219, 220, 157, 159}"
2933,0.0,0,1,"{200, 201}"
2934,0.0,0,2,"{184, 198, 167}"
2956,0.0,0,1,"{169, 165}"
2965,0.0,0,1,"{153, 148}"
2966,0.0,0,1,"{152, 149}"
2984,0.0,0,1,"{65, 127}"
2986,50.0,1,2,"{107, 123, 117}"
3001,0.0,0,1,"{88, 91}"
3007,0.0,0,3,"{82, 47, 46, 79}"
3011,0.0,0,2,"{57, 51, 71}"
3026,0.0,0,1,"{29, 38}"
3045,0.0,0,1,"{16, 14}"
3047,0.0,0,1,"{12, 13}"
