component,percentage,edge_count,max_possible,component_nodes
1119,50.0,1,2,"{6418, 6614}"
1121,11.11111111111111,8,72,"{5953, 6219, 6458, 6192, 5904, 6612, 52, 6074, 5887}"
1135,50.0,1,2,"{6593, 5874}"
1143,50.0,1,2,"{6579, 2238}"
1144,50.0,1,2,"{6464, 6578}"
1153,20.0,4,20,"{6566, 2416, 51, 5818, 2206}"
1154,33.33333333333333,2,6,"{6010, 6565, 6487}"
1164,16.666666666666664,5,30,"{64, 6216, 6058, 6220, 4112, 6547}"
1173,50.0,1,2,"{6529, 6530}"
1175,50.0,1,2,"{74, 6527}"
1182,50.0,1,2,"{6510, 6511}"
1191,25.0,3,12,"{6275, 6476, 6350, 6494}"
1198,50.0,1,2,"{6481, 4098}"
1200,50.0,1,2,"{6454, 6479}"
1207,11.11111111111111,8,72,"{4161, 6465, 6467, 5067, 5231, 4022, 4182, 5080, 2585}"
1208,33.33333333333333,4,12,"{4016, 4017, 6466, 4015}"
1210,25.0,3,12,"{1874, 6453, 6461, 6462}"
1212,20.0,4,20,"{2465, 1703, 6445, 2609, 6455}"
1215,50.0,1,2,"{6450, 5820}"
1216,50.0,1,2,"{2432, 6449}"
1218,50.0,1,2,"{2008, 6446}"
1219,33.33333333333333,2,6,"{6441, 2539, 6444}"
1220,50.0,1,2,"{6440, 6415}"
1222,50.0,1,2,"{6436, 6430}"
1225,33.33333333333333,2,6,"{6280, 6427, 6429}"
1238,25.0,5,20,"{6370, 1379, 1670, 2025, 5979}"
1242,30.0,6,20,"{6016, 5186, 6365, 1629, 574}"
1257,50.0,1,2,"{6328, 6329}"
1264,33.33333333333333,2,6,"{6288, 6315, 6262}"
1270,50.0,1,2,"{6276, 6309}"
1279,33.33333333333333,2,6,"{6232, 6233, 6292}"
1281,50.0,1,2,"{6284, 1814}"
1284,50.0,1,2,"{6273, 1373}"
1286,33.33333333333333,4,12,"{5800, 25, 5911, 6271}"
1293,50.0,1,2,"{6240, 6241}"
1297,25.0,3,12,"{6227, 6228, 2486, 2487}"
1336,33.33333333333333,4,12,"{2536, 6153, 2537, 2534}"
1340,50.0,1,2,"{5962, 6148}"
1344,50.0,1,2,"{6139, 60}"
1345,50.0,1,2,"{6132, 6133}"
1348,50.0,1,2,"{6129, 6039}"
1350,20.0,4,20,"{5984, 6081, 6124, 6127, 5970}"
1354,50.0,1,2,"{6113, 6114}"
1356,33.33333333333333,2,6,"{6104, 1356, 5989}"
