component,percentage,fixes_count,edge_count,component_nodes
1184,0.0,0,1,"{1266, 1268}"
1187,0.0,0,1,"{1264, 1254}"
1190,0.0,0,14,"{608, 611, 484, 548, 518, 586, 618, 1261, 538, 606, 607}"
1194,0.0,0,2,"{1153, 1252, 1246}"
1205,0.0,0,3,"{1240, 1227, 1228}"
1207,0.0,0,1,"{1234, 1237}"
1210,0.0,0,1,"{1229, 1231}"
1213,0.0,0,1,"{1224, 1218}"
1222,0.0,0,1,"{1209, 1211}"
1228,0.0,0,1,"{1107, 1203}"
1232,0.0,0,1,"{138, 1199}"
1235,0.0,0,1,"{1195, 1196}"
1243,0.0,0,6,"{1185, 1124, 851, 1140, 1139}"
1251,0.0,0,1,"{1176, 1175}"
1254,0.0,0,4,"{1155, 1164, 1165, 1102, 1172}"
1258,0.0,0,3,"{808, 420, 807, 1167}"
1262,0.0,0,9,"{642, 1161, 688, 721, 720, 83, 84, 693}"
1263,0.0,0,1,"{1160, 1156}"
1266,0.0,0,1,"{1152, 1086}"
1281,0.0,0,2,"{1128, 1132, 503}"
1300,0.0,0,1,"{1108, 1031}"
1319,0.0,0,1,"{371, 1083}"
1320,25.0,1,4,"{1010, 1077, 1081, 1082, 1052}"
1324,0.0,0,1,"{1075, 1076}"
1325,0.0,0,1,"{1073, 1074}"
1331,0.0,0,1,"{1061, 934}"
1332,0.0,0,1,"{907, 1060}"
1335,0.0,0,4,"{1056, 873, 913, 882, 881}"
1339,0.0,0,2,"{1050, 1051, 1012}"
1340,0.0,0,1,"{1000, 1049}"
1345,0.0,0,3,"{1042, 1036, 1004}"
1355,0.0,0,1,"{995, 1022}"
1362,0.0,0,1,"{1008, 954}"
1364,0.0,0,1,"{962, 1003}"
1370,0.0,0,1,"{993, 994}"
1372,0.0,0,1,"{990, 991}"
1383,0.0,0,6,"{871, 975, 879, 920, 921, 922, 923}"
1393,0.0,0,1,"{960, 925}"
1397,0.0,0,1,"{952, 951}"
1402,0.0,0,1,"{946, 942}"
1416,0.0,0,1,"{915, 919}"
1422,0.0,0,1,"{713, 911}"
1423,0.0,0,7,"{449, 677, 909, 910, 719, 248, 249}"
1428,0.0,0,1,"{900, 901}"
1432,0.0,0,2,"{777, 893, 791}"
1462,0.0,0,4,"{553, 819, 348, 847}"
1473,0.0,0,1,"{833, 834}"
1482,0.0,0,2,"{824, 822, 823}"
1512,0.0,0,3,"{784, 745, 787, 788}"
1526,0.0,0,1,"{770, 771}"
1528,0.0,0,3,"{768, 765, 766}"
1540,0.0,0,1,"{752, 753}"
1551,0.0,0,1,"{740, 564}"
1554,0.0,0,1,"{736, 737}"
1555,0.0,0,3,"{81, 49, 734, 735}"
1561,0.0,0,1,"{726, 727}"
1567,0.0,0,1,"{578, 716}"
1569,0.0,0,1,"{714, 354}"
1570,0.0,0,1,"{712, 681}"
1574,0.0,0,1,"{26, 708}"
1578,0.0,0,2,"{704, 305, 307}"
1579,0.0,0,1,"{697, 703}"
1583,0.0,0,1,"{73, 699}"
1599,0.0,0,1,"{675, 676}"
1601,0.0,0,1,"{673, 670}"
1604,0.0,0,14,"{288, 320, 356, 292, 270, 272, 337, 311, 276, 471, 315, 316, 669, 446, 287}"
1605,0.0,0,1,"{668, 300}"
1611,0.0,0,2,"{658, 662, 394}"
1614,0.0,0,8,"{353, 70, 232, 393, 80, 659, 278, 223}"
1616,12.5,1,8,"{641, 357, 649, 650, 585, 656, 338}"
1620,0.0,0,1,"{651, 652}"
1628,0.0,0,1,"{638, 639}"
1634,0.0,0,1,"{492, 631}"
1643,0.0,0,1,"{616, 615}"
1644,0.0,0,1,"{612, 614}"
1658,0.0,0,1,"{594, 583}"
1659,7.6923076923076925,1,13,"{321, 514, 259, 515, 228, 313, 556, 505, 495, 303, 593, 569, 318, 351}"
1660,0.0,0,2,"{592, 576, 575}"
1663,0.0,0,3,"{587, 589, 526, 567}"
1667,0.0,0,2,"{555, 580, 581}"
1676,0.0,0,1,"{257, 563}"
1680,0.0,0,1,"{558, 559}"
1684,0.0,0,2,"{120, 532, 551}"
1685,0.0,0,10,"{385, 322, 550, 522, 206, 399, 406, 506}"
1693,0.0,0,1,"{404, 540}"
1698,0.0,0,1,"{533, 534}"
1714,0.0,0,2,"{245, 242, 509}"
1718,0.0,0,1,"{490, 501}"
1720,0.0,0,1,"{499, 419}"
1737,0.0,0,2,"{392, 478, 456}"
1758,0.0,0,1,"{453, 455}"
1759,0.0,0,1,"{214, 454}"
1768,0.0,0,1,"{433, 442}"
1772,0.0,0,13,"{416, 328, 428, 429, 434, 435, 436, 438, 411, 415}"
1779,0.0,0,1,"{425, 423}"
1785,0.0,0,1,"{414, 407}"
1786,0.0,0,7,"{355, 408, 377, 410, 412, 413}"
1789,0.0,0,1,"{402, 403}"
1790,0.0,0,1,"{345, 401}"
1793,0.0,0,3,"{152, 220, 397, 230}"
1813,0.0,0,1,"{368, 370}"
1820,0.0,0,1,"{360, 362}"
1822,0.0,0,1,"{60, 359}"
1833,0.0,0,2,"{336, 331, 332}"
1834,0.0,0,2,"{323, 327, 335}"
1837,0.0,0,1,"{329, 330}"
1840,0.0,0,1,"{304, 324}"
1842,0.0,0,1,"{317, 310}"
1844,0.0,0,1,"{312, 291}"
1850,0.0,0,2,"{297, 298, 299}"
1854,0.0,0,1,"{282, 293}"
1863,0.0,0,1,"{207, 279}"
1865,0.0,0,1,"{210, 275}"
1877,0.0,0,1,"{260, 261}"
1888,0.0,0,1,"{241, 244}"
1890,0.0,0,1,"{240, 239}"
1891,0.0,0,5,"{218, 219, 238, 211}"
1894,0.0,0,2,"{233, 234, 235}"
1910,0.0,0,5,"{199, 200, 201, 202, 204}"
1917,0.0,0,1,"{193, 190}"
1920,0.0,0,1,"{189, 157}"
1922,0.0,0,1,"{186, 187}"
1925,0.0,0,1,"{158, 182}"
1927,0.0,0,1,"{177, 180}"
1930,0.0,0,1,"{176, 143}"
1931,0.0,0,1,"{134, 175}"
1933,0.0,0,1,"{173, 165}"
1940,0.0,0,1,"{128, 166}"
1942,0.0,0,1,"{162, 163}"
1944,0.0,0,1,"{160, 153}"
1946,100.0,1,1,"{155, 156}"
1948,0.0,0,1,"{148, 151}"
1993,0.0,0,1,"{97, 93}"
1998,0.0,0,1,"{88, 91}"
2002,0.0,0,3,"{43, 67, 37, 86}"
2006,0.0,0,2,"{76, 77, 78}"
2007,0.0,0,2,"{40, 41, 75}"
2021,0.0,0,1,"{56, 55}"
2025,0.0,0,2,"{51, 45, 46}"
2036,0.0,0,1,"{32, 33}"
