component,percentage,fixes_count,edge_count,component_nodes
4069,0.0,0,1,"{905, 906}"
4119,0.0,0,1,"{852, 812}"
4123,0.0,0,1,"{848, 838}"
4135,0.0,0,1,"{571, 835}"
4139,0.0,0,1,"{822, 831}"
4180,0.0,0,1,"{777, 780}"
4181,50.0,2,4,"{752, 753, 779, 751}"
4196,0.0,0,1,"{762, 260}"
4200,0.0,0,1,"{506, 758}"
4215,100.0,1,1,"{737, 740}"
4224,0.0,0,1,"{729, 10}"
4272,0.0,0,1,"{566, 678}"
4278,0.0,0,2,"{672, 593, 630}"
4292,25.0,1,4,"{657, 546, 483, 533}"
4318,0.0,0,1,"{616, 631}"
4335,0.0,0,1,"{608, 601}"
4343,0.0,0,1,"{598, 159}"
4360,0.0,0,2,"{552, 577, 578}"
4365,0.0,0,1,"{569, 334}"
4370,0.0,0,3,"{563, 478, 223}"
4387,0.0,0,2,"{177, 173, 543}"
4406,0.0,0,1,"{521, 522}"
4418,100.0,1,1,"{508, 509}"
4420,0.0,0,1,"{505, 501}"
4425,0.0,0,1,"{499, 492}"
4432,0.0,0,1,"{488, 486}"
4438,100.0,1,1,"{480, 440}"
4447,100.0,1,1,"{468, 469}"
4462,0.0,0,2,"{448, 49, 447}"
4463,0.0,0,1,"{429, 446}"
4465,0.0,0,1,"{88, 444}"
4466,0.0,0,1,"{442, 443}"
4478,0.0,0,1,"{428, 340}"
4491,0.0,0,1,"{413, 407}"
4516,0.0,0,1,"{380, 382}"
4517,0.0,0,1,"{352, 379}"
4535,0.0,0,2,"{360, 347, 356}"
4545,0.0,0,1,"{348, 125}"
4547,0.0,0,1,"{336, 345}"
4569,0.0,0,1,"{320, 6}"
4587,0.0,0,1,"{298, 301}"
4636,0.0,0,1,"{114, 245}"
4654,0.0,0,1,"{224, 210}"
4679,0.0,0,1,"{124, 196}"
4686,0.0,0,1,"{188, 110}"
4713,0.0,0,1,"{154, 157}"
4715,0.0,0,1,"{138, 155}"
4730,0.0,0,1,"{139, 111}"
4734,0.0,0,1,"{98, 134}"
4740,0.0,0,1,"{128, 121}"
4763,0.0,0,1,"{97, 90}"
4764,0.0,0,1,"{96, 29}"
4770,0.0,0,1,"{89, 35}"
4778,0.0,0,1,"{78, 79}"
4784,25.0,1,4,"{69, 72, 51, 52, 53}"
4785,100.0,1,1,"{66, 71}"
4787,0.0,0,1,"{64, 68}"
4805,0.0,0,1,"{41, 7}"
4813,33.33333333333333,1,3,"{24, 26, 20, 5}"
