component,percentage,edge_count,max_possible,component_nodes
2533,50.0,1,2,"{204, 133}"
2535,50.0,1,2,"{200, 198}"
2537,50.0,1,2,"{193, 195}"
2542,50.0,1,2,"{187, 189}"
2545,50.0,1,2,"{185, 109}"
2547,50.0,1,2,"{175, 183}"
2548,50.0,1,2,"{56, 182}"
2551,50.0,1,2,"{176, 174}"
2552,50.0,1,2,"{172, 173}"
2559,33.33333333333333,2,6,"{160, 164, 165}"
2570,33.33333333333333,2,6,"{146, 147, 150}"
2576,50.0,1,2,"{141, 142}"
2589,50.0,1,2,"{125, 126}"
2593,50.0,1,2,"{121, 119}"
2598,50.0,1,2,"{113, 114}"
2601,33.33333333333333,2,6,"{106, 107, 108}"
2604,33.33333333333333,2,6,"{101, 102, 103}"
2607,50.0,1,2,"{97, 95}"
2610,50.0,1,2,"{92, 93}"
2612,50.0,1,2,"{88, 89}"
2613,23.809523809523807,10,42,"{80, 81, 82, 83, 84, 85, 86}"
2618,50.0,1,2,"{74, 75}"
2621,50.0,1,2,"{17, 71}"
2623,50.0,1,2,"{68, 37}"
2624,50.0,1,2,"{66, 67}"
2639,50.0,1,2,"{45, 15}"
2643,50.0,1,2,"{41, 33}"
2662,50.0,1,2,"{10, 11}"
