component,percentage,fixes_count,edge_count,component_nodes
1414,0.0,0,1,"{8276, 8278}"
1419,0.0,0,1,"{8272, 8270}"
1423,0.0,0,2,"{8257, 8258, 8267}"
1425,0.0,0,6,"{8264, 7785, 7466, 7953, 7772, 7805}"
1427,0.0,0,1,"{8261, 8262}"
1428,0.0,0,1,"{8259, 8260}"
1433,0.0,0,2,"{8250, 8251, 8252}"
1435,0.0,0,1,"{3168, 8247}"
1436,0.0,0,1,"{8245, 8246}"
1437,100.0,1,1,"{8241, 8243}"
1438,0.0,0,1,"{8242, 8237}"
1441,0.0,0,1,"{8235, 8236}"
1445,100.0,1,1,"{8181, 8229}"
1446,0.0,0,1,"{8227, 8228}"
1448,0.0,0,1,"{8202, 8223}"
1451,0.0,0,1,"{8218, 8219}"
1454,0.0,0,2,"{8211, 8124, 8126}"
1457,0.0,0,1,"{8204, 8205}"
1458,0.0,0,1,"{8203, 6509}"
1461,0.0,0,7,"{8100, 8199, 8104, 8078, 8079, 8080, 8127}"
1465,0.0,0,1,"{8042, 8191}"
1471,0.0,0,1,"{8182, 8183}"
1473,100.0,1,1,"{8178, 8179}"
1474,100.0,1,1,"{8176, 8177}"
1481,0.0,0,1,"{8166, 8167}"
1483,0.0,0,2,"{8162, 8163, 8164}"
1491,0.0,0,1,"{8153, 8154}"
1492,0.0,0,1,"{8152, 8151}"
1496,0.0,0,1,"{8146, 8147}"
1505,0.0,0,1,"{8136, 8135}"
1516,0.0,0,1,"{8118, 8119}"
1520,0.0,0,2,"{8113, 8114, 8094}"
1525,0.0,0,1,"{8105, 8106}"
1547,0.0,0,1,"{8074, 8034}"
1549,100.0,1,1,"{8070, 8071}"
1553,0.0,0,1,"{8066, 8061}"
1557,0.0,0,2,"{8059, 8060, 8039}"
1559,0.0,0,2,"{8057, 8049, 7477}"
1561,0.0,0,2,"{7778, 7757, 8055}"
1568,0.0,0,1,"{8044, 8046}"
1569,0.0,0,1,"{8043, 8045}"
1570,0.0,0,1,"{8040, 8041}"
1572,0.0,0,2,"{8033, 8035, 8037}"
1574,100.0,1,1,"{8032, 3604}"
1575,0.0,0,2,"{7744, 7747, 8031}"
1577,100.0,1,1,"{8029, 7999}"
1580,0.0,0,3,"{8024, 7937, 7986}"
1581,0.0,0,1,"{8022, 8023}"
1582,0.0,0,1,"{8020, 8021}"
1583,0.0,0,1,"{8019, 7551}"
1585,66.66666666666666,2,3,"{8009, 8017, 8016, 7996}"
1596,0.0,0,1,"{8003, 8004}"
1597,0.0,0,2,"{3072, 8001, 8002}"
1599,33.33333333333333,1,3,"{6293, 7860, 7932, 7998}"
1600,0.0,0,1,"{7985, 7997}"
1602,0.0,0,1,"{7993, 7994}"
1603,100.0,1,1,"{7989, 7990}"
1615,0.0,0,1,"{7973, 7974}"
1616,0.0,0,1,"{7971, 7972}"
1617,0.0,0,1,"{7970, 7943}"
1628,0.0,0,4,"{7939, 7364, 7369, 7955, 7956}"
1630,0.0,0,2,"{7952, 7947, 7948}"
1631,0.0,0,1,"{7949, 7951}"
1632,0.0,0,1,"{7945, 7946}"
1636,0.0,0,1,"{7936, 7938}"
1640,0.0,0,1,"{7931, 3531}"
1645,0.0,0,1,"{7925, 7926}"
1646,0.0,0,1,"{7923, 7924}"
1647,0.0,0,1,"{7921, 7922}"
1650,0.0,0,1,"{7916, 7917}"
1651,0.0,0,2,"{7913, 7914, 7915}"
1654,0.0,0,10,"{7842, 7843, 7876, 7909, 7877, 7845, 7846, 7861, 7830, 7898, 7231}"
1655,0.0,0,2,"{7907, 7908, 7660}"
1660,0.0,0,1,"{7900, 7901}"
1663,0.0,0,1,"{7892, 7893}"
1664,0.0,0,1,"{7888, 7889}"
1669,0.0,0,1,"{7881, 7878}"
1671,0.0,0,1,"{7872, 7874}"
1680,0.0,0,1,"{7862, 7863}"
1681,0.0,0,1,"{7859, 7599}"
1685,0.0,0,1,"{7854, 7855}"
1686,0.0,0,2,"{7461, 7853, 6206}"
1687,0.0,0,1,"{7368, 7852}"
1691,0.0,0,2,"{7592, 7849, 7829}"
1693,0.0,0,1,"{7817, 7847}"
1697,0.0,0,2,"{7813, 7814, 7839}"
1698,0.0,0,2,"{7794, 7795, 7838}"
1699,0.0,0,2,"{7761, 7762, 7837}"
1700,0.0,0,5,"{7681, 7667, 7668, 6070, 7836}"
1701,0.0,0,1,"{7834, 7835}"
1708,0.0,0,1,"{7825, 7823}"
1716,0.0,0,1,"{7806, 7807}"
1725,0.0,0,1,"{7792, 7793}"
1727,0.0,0,4,"{7644, 7789, 7790, 7615}"
1728,0.0,0,1,"{7787, 3575}"
1732,0.0,0,1,"{7774, 7775}"
1734,0.0,0,1,"{7768, 7769}"
1735,0.0,0,1,"{7764, 7765}"
1737,0.0,0,1,"{7760, 7759}"
1738,0.0,0,1,"{7755, 7758}"
1741,0.0,0,1,"{7141, 7751}"
1743,0.0,0,1,"{7748, 7749}"
1744,0.0,0,1,"{7745, 7746}"
1745,0.0,0,1,"{7742, 7743}"
1748,50.0,1,2,"{7738, 7499, 7514}"
1750,0.0,0,1,"{7729, 7734}"
1751,0.0,0,5,"{7730, 7732, 7717, 7718}"
1753,0.0,0,1,"{7726, 7727}"
1754,0.0,0,3,"{7722, 7723, 7724, 7725}"
1755,0.0,0,1,"{7720, 7721}"
1757,0.0,0,1,"{7713, 7703}"
1761,0.0,0,1,"{7708, 7709}"
1762,0.0,0,1,"{7706, 7707}"
1766,0.0,0,1,"{7700, 7701}"
1767,0.0,0,1,"{7698, 7699}"
1769,0.0,0,1,"{7696, 7695}"
1770,0.0,0,1,"{7693, 7694}"
1771,0.0,0,1,"{7691, 7692}"
1772,0.0,0,1,"{7689, 7690}"
1779,0.0,0,1,"{7285, 7679}"
1782,0.0,0,1,"{7524, 7676}"
1783,0.0,0,2,"{7641, 7674, 7675}"
1785,0.0,0,1,"{7672, 7670}"
1787,0.0,0,1,"{7665, 7669}"
1791,0.0,0,1,"{7661, 7662}"
1794,0.0,0,1,"{7651, 7652}"
1795,0.0,0,1,"{7649, 7650}"
1796,0.0,0,1,"{7648, 7646}"
1799,0.0,0,1,"{7642, 7643}"
1808,0.0,0,1,"{7630, 7631}"
1809,0.0,0,1,"{7628, 7629}"
1810,0.0,0,1,"{7626, 7627}"
1812,0.0,0,1,"{7624, 6565}"
1813,0.0,0,2,"{7478, 7494, 7623}"
1814,0.0,0,1,"{7621, 7622}"
1815,0.0,0,1,"{7619, 7620}"
1816,0.0,0,1,"{7618, 7614}"
1817,0.0,0,1,"{7616, 7617}"
1820,50.0,2,4,"{7611, 7571, 7589, 7573}"
1821,16.666666666666664,1,6,"{6179, 7529, 7530, 7575, 7576, 7610}"
1823,0.0,0,1,"{6461, 7607}"
1824,0.0,0,1,"{7605, 7606}"
1828,100.0,1,1,"{7600, 7587}"
1830,0.0,0,1,"{7595, 7596}"
1833,0.0,0,1,"{7590, 7591}"
1835,0.0,0,1,"{7585, 7586}"
1836,0.0,0,1,"{7584, 7583}"
1837,0.0,0,1,"{7572, 7582}"
1839,0.0,0,1,"{7579, 7580}"
1844,0.0,0,3,"{7552, 7553, 7566, 7567}"
1845,0.0,0,1,"{7564, 7565}"
1847,0.0,0,2,"{7561, 7542, 7543}"
1848,0.0,0,1,"{7560, 7559}"
1849,0.0,0,1,"{7557, 7558}"
1852,0.0,0,1,"{6480, 7550}"
1857,0.0,0,1,"{7528, 7545}"
1865,0.0,0,1,"{7531, 7534}"
1866,33.33333333333333,1,3,"{5842, 5843, 7533}"
1867,0.0,0,1,"{4212, 7532}"
1871,0.0,0,1,"{7523, 7518}"
1874,0.0,0,4,"{7520, 6189, 6190, 6191}"
1875,0.0,0,3,"{2064, 7517, 2830, 2079}"
1876,100.0,1,1,"{7425, 7516}"
1885,0.0,0,1,"{7505, 7506}"
1887,0.0,0,1,"{7498, 7503}"
1893,0.0,0,1,"{7493, 5998}"
1897,0.0,0,1,"{7489, 6391}"
1901,100.0,1,1,"{7483, 7484}"
1902,100.0,1,1,"{6544, 7482}"
1908,25.0,1,4,"{6691, 7474, 6715, 6534}"
1911,0.0,0,2,"{5168, 5169, 7471}"
1915,0.0,0,2,"{7467, 7276, 7275}"
1916,0.0,0,1,"{7464, 7465}"
1918,0.0,0,1,"{7459, 7460}"
1923,0.0,0,1,"{7453, 7454}"
1924,50.0,1,2,"{7434, 7450, 7452}"
1925,0.0,0,1,"{7451, 7190}"
1929,0.0,0,1,"{7444, 7446}"
1936,0.0,0,2,"{7350, 7438, 7367}"
1939,0.0,0,1,"{7432, 7433}"
1942,0.0,0,1,"{7426, 7427}"
1945,0.0,0,4,"{7408, 7330, 7421, 7349}"
1946,0.0,0,2,"{7394, 7419, 7397}"
1948,100.0,1,1,"{7416, 7417}"
1954,0.0,0,1,"{7400, 6484}"
1956,0.0,0,1,"{7398, 7311}"
1960,0.0,0,1,"{7392, 7166}"
1963,0.0,0,3,"{7387, 7388, 7381, 7382}"
1964,0.0,0,3,"{7386, 5124, 7374, 6742}"
1968,0.0,0,1,"{5649, 7378}"
1971,0.0,0,1,"{7371, 7363}"
1972,0.0,0,6,"{7331, 7332, 7333, 7370, 5872, 5873}"
1976,0.0,0,1,"{7360, 7359}"
1978,0.0,0,1,"{7347, 7357}"
1983,100.0,1,1,"{7352, 7351}"
1984,0.0,0,1,"{7129, 7346}"
1990,0.0,0,1,"{7339, 7340}"
1992,0.0,0,2,"{7024, 7337, 7334}"
1998,0.0,0,3,"{7176, 7234, 6907, 7326}"
2000,0.0,0,1,"{7323, 7324}"
2002,0.0,0,5,"{7078, 124, 7121, 6866, 7320, 7100}"
2005,0.0,0,1,"{7315, 7316}"
2006,16.666666666666664,1,6,"{6820, 7314, 6835, 6808, 6845}"
2011,0.0,0,4,"{7308, 6510, 6511, 6999, 7000}"
2016,0.0,0,1,"{7302, 7303}"
2018,0.0,0,1,"{7299, 7300}"
2019,0.0,0,1,"{7297, 7298}"
2022,50.0,1,2,"{7188, 7189, 7294}"
2023,0.0,0,1,"{7229, 7293}"
2026,0.0,0,1,"{7289, 7290}"
2028,50.0,1,2,"{7264, 7021, 7287}"
2029,0.0,0,1,"{6856, 7286}"
2030,0.0,0,1,"{7281, 7282}"
2035,0.0,0,1,"{7273, 7265}"
2036,0.0,0,3,"{7272, 6946, 6947, 6934}"
2037,0.0,0,2,"{6758, 7270, 6759}"
2042,0.0,0,1,"{7261, 7262}"
2043,0.0,0,1,"{7259, 7260}"
2045,0.0,0,1,"{7256, 7257}"
2048,0.0,0,1,"{7252, 7253}"
2051,0.0,0,1,"{7249, 7247}"
2052,0.0,0,2,"{7248, 7185, 5666}"
2054,0.0,0,1,"{7243, 7244}"
2055,0.0,0,1,"{7241, 7242}"
2057,0.0,0,9,"{6723, 7172, 6694, 7239, 6695, 6702, 6806}"
2061,4.301075268817205,4,93,"{1025, 1026, 1027, 1028, 1029, 1030, 1031, 1032, 1033, 1034, 1547, 1036, 1037, 1038, 1039, 1040, 1041, 16, 1552, 1559, 1048, 1560, 1564, 1565, 1057, 1571, 1576, 1582, 1072, 1586, 1592, 1593, 1599, 1539, 7235, 1095, 1542, 1622, 1545, 1119, 114, 1669, 1673, 667, 1198, 3250, 701, 1747, 747, 764, 777, 801, 1839, 1337, 843, 848, 1367, 1380, 1386, 1392, 1393, 1397, 1399, 1401, 897, 1415, 1417, 1418, 1931, 1422, 911, 915, 917, 918, 1429, 1438, 1460, 1462, 1463, 1478, 1481, 972, 466, 1001, 491, 1008, 1523}"
2062,0.0,0,1,"{7233, 6382}"
2098,0.0,0,1,"{7195, 7028}"
2101,100.0,2,2,"{7192, 6481, 6482}"
2102,0.0,0,1,"{7181, 7191}"
2109,0.0,0,1,"{7177, 7178}"
2111,0.0,0,2,"{7173, 6981, 7174}"
2113,0.0,0,1,"{7096, 7170}"
2115,0.0,0,1,"{7168, 7077}"
2122,0.0,0,1,"{7150, 7159}"
2136,0.0,0,1,"{7144, 7143}"
2145,0.0,0,1,"{7132, 7133}"
2149,0.0,0,1,"{6007, 7127}"
2150,0.0,0,6,"{7074, 7082, 6923, 6763, 7125, 7126, 6813}"
2153,0.0,0,1,"{7118, 7119}"
2159,0.0,0,1,"{7105, 7106}"
2170,0.0,0,1,"{7089, 7090}"
2180,0.0,0,1,"{7073, 7068}"
2181,0.0,0,3,"{7072, 7037, 6949, 7031}"
2185,0.0,0,6,"{5454, 7067, 5717, 5446}"
2196,0.0,0,1,"{7056, 7055}"
2197,0.0,0,3,"{7052, 6717, 6606}"
2207,100.0,1,1,"{7040, 7041}"
2208,0.0,0,1,"{7038, 7039}"
2209,100.0,1,1,"{7033, 7036}"
2230,0.0,0,1,"{7008, 7007}"
2234,0.0,0,1,"{7001, 7002}"
2235,0.0,0,1,"{6998, 6991}"
2236,0.0,0,2,"{6314, 6996, 6997}"
2239,0.0,0,1,"{6992, 6993}"
2240,0.0,0,3,"{6988, 6989, 6990, 2733}"
2243,0.0,0,1,"{6984, 6985}"
2257,100.0,1,1,"{6968, 6967}"
2258,0.0,0,1,"{6965, 6966}"
2259,100.0,1,1,"{6963, 6964}"
2261,100.0,1,1,"{6960, 6961}"
2266,0.0,0,1,"{6953, 6954}"
2278,0.0,0,1,"{6936, 6935}"
2281,0.0,0,1,"{6930, 6931}"
2291,0.0,0,1,"{6877, 6918}"
2297,0.0,0,1,"{6912, 5795}"
2300,0.0,0,3,"{6904, 6905, 6908, 6909}"
2305,0.0,0,5,"{5952, 5376, 6897, 5947, 5374, 5982}"
2325,0.0,0,2,"{6873, 6865, 6657}"
2332,0.0,0,9,"{6138, 5733, 5413, 6378, 6864, 6388, 6362, 6364}"
2336,100.0,1,1,"{6859, 6860}"
2353,100.0,1,1,"{6837, 6838}"
2354,100.0,1,1,"{6836, 4597}"
2360,0.0,0,1,"{6827, 6828}"
2369,0.0,0,3,"{6816, 6520, 6519}"
2376,0.0,0,1,"{6795, 6798}"
2398,50.0,2,4,"{6754, 6760, 6749, 6750, 6751}"
2399,50.0,1,2,"{6739, 6748, 6757}"
2409,0.0,0,1,"{6737, 6673}"
2412,100.0,1,1,"{6733, 6734}"
2414,0.0,0,1,"{6731, 6075}"
2438,100.0,2,2,"{6608, 6379, 6693}"
2446,100.0,1,1,"{6680, 6683}"
2451,0.0,0,1,"{6674, 6518}"
2459,0.0,0,1,"{6662, 6655}"
2460,0.0,0,1,"{6648, 6661}"
2481,0.0,0,2,"{6633, 6618, 6020}"
2483,100.0,1,1,"{6630, 6631}"
2485,0.0,0,1,"{6627, 5293}"
2488,0.0,0,1,"{6624, 6514}"
2495,100.0,1,1,"{6536, 6614}"
2525,100.0,1,1,"{6538, 6574}"
2529,0.0,0,1,"{6569, 6147}"
2532,25.0,1,4,"{6562, 5931, 5930, 5959}"
2542,0.0,0,3,"{5440, 5424, 6548, 5429}"
2543,0.0,0,1,"{6546, 6547}"
2550,0.0,0,3,"{664, 300, 6533, 694}"
2551,0.0,0,1,"{6530, 6531}"
2554,0.0,0,1,"{6525, 6526}"
2562,0.0,0,3,"{6512, 2145, 4466, 2108}"
2563,0.0,0,1,"{6508, 6463}"
2566,100.0,1,1,"{6504, 6505}"
2567,0.0,0,2,"{5373, 5278, 6503}"
2568,30.76923076923077,4,13,"{1728, 2241, 2277, 6502, 6439, 2248, 2282, 2252, 2253, 2291, 2296, 2267, 6462, 2271}"
2572,50.0,1,2,"{4528, 6497, 6498}"
2574,100.0,1,1,"{6494, 6495}"
2575,0.0,0,1,"{6491, 6493}"
2582,0.0,0,4,"{4041, 6128, 6483, 6008, 6136}"
2587,100.0,2,2,"{6472, 6470, 6471}"
2588,50.0,2,4,"{5713, 5139, 6469, 4991}"
2590,33.33333333333333,1,3,"{6392, 6451, 6467}"
2603,100.0,1,1,"{6449, 6450}"
2612,0.0,0,1,"{6436, 6428}"
2613,0.0,0,6,"{6432, 6435, 6376, 6352, 6228, 6431}"
2614,0.0,0,1,"{6434, 5908}"
2617,0.0,0,2,"{6402, 6429, 6399}"
2623,0.0,0,1,"{6421, 6279}"
2636,0.0,0,3,"{6408, 5412, 4863}"
2644,0.0,0,4,"{6163, 6393, 6210, 6162}"
2651,0.0,0,7,"{5923, 6056, 6283, 6383, 6068, 6367}"
2659,100.0,1,1,"{6369, 6370}"
2662,0.0,0,1,"{6241, 6363}"
2672,100.0,1,1,"{6350, 6351}"
2679,100.0,1,1,"{6340, 6341}"
2685,0.0,0,1,"{5745, 6334}"
2703,0.0,0,1,"{6312, 6313}"
2711,0.0,0,1,"{5474, 6301}"
2725,0.0,0,1,"{6284, 6182}"
2736,100.0,1,1,"{6269, 6271}"
2737,0.0,0,2,"{6261, 6270, 6263}"
2742,0.0,0,1,"{6264, 84}"
2751,33.33333333333333,1,3,"{6250, 6180, 6253, 6231}"
2753,0.0,0,1,"{6251, 6246}"
2761,0.0,0,1,"{6240, 6204}"
2767,0.0,0,1,"{6233, 6234}"
2768,7.142857142857142,2,28,"{5889, 5892, 5899, 5902, 6161, 3861, 3868, 6053, 6013, 4275, 6077, 5442, 5955, 5956, 5964, 6229, 6230, 5983, 5871, 6010, 5885}"
2769,100.0,1,1,"{6226, 6227}"
2790,0.0,0,2,"{5432, 5672, 6199}"
2792,100.0,2,2,"{6192, 6193, 6197}"
2797,12.5,1,8,"{4678, 6186, 5296, 4593, 4272, 5299, 4248}"
2802,100.0,1,1,"{6177, 6178}"
2804,0.0,0,1,"{6174, 6175}"
2805,0.0,0,1,"{617, 6173}"
2825,0.0,0,1,"{6148, 4822}"
2826,0.0,0,2,"{6146, 5613, 6119}"
2835,50.0,1,2,"{6129, 6131, 6133}"
2837,0.0,0,1,"{6126, 6127}"
2839,0.0,0,1,"{6123, 6124}"
2842,0.0,0,1,"{6120, 6117}"
2844,0.0,0,1,"{6116, 4207}"
2846,100.0,1,1,"{6113, 6114}"
2849,66.66666666666666,2,3,"{6027, 6028, 6109, 6031}"
2850,30.0,3,10,"{6086, 6093, 6094, 6095, 6096, 5939, 6100, 5748, 6106, 6107, 5916}"
2862,0.0,0,1,"{6082, 6083}"
2870,0.0,0,1,"{5793, 6071}"
2872,0.0,0,1,"{6066, 5711}"
2877,0.0,0,1,"{6058, 6060}"
2887,0.0,0,1,"{6046, 6047}"
2892,0.0,0,1,"{6041, 5323}"
2910,0.0,0,2,"{5948, 6005, 5950}"
2915,100.0,1,1,"{5978, 5997}"
2918,50.0,1,2,"{5994, 5130, 5734}"
2923,33.33333333333333,2,6,"{5986, 5832, 5938, 5815, 5690}"
2927,0.0,0,2,"{88, 5830, 5974}"
2932,0.0,0,1,"{5962, 5935}"
2933,0.0,0,1,"{5960, 5928}"
2934,0.0,0,1,"{5957, 5958}"
2941,0.0,0,2,"{5944, 4197, 3990}"
2947,0.0,0,1,"{5922, 5934}"
2956,0.0,0,1,"{5920, 5919}"
2959,0.0,0,1,"{5914, 5915}"
2960,0.0,0,2,"{5912, 5913, 5877}"
2974,0.0,0,2,"{5693, 5598, 5895}"
2979,28.57142857142857,2,7,"{5742, 5777, 5809, 5778, 5811, 5817, 5887}"
2986,50.0,1,2,"{5867, 5876, 5879}"
2993,0.0,0,1,"{5858, 5866}"
2996,100.0,1,1,"{5855, 5863}"
3014,100.0,1,1,"{5837, 5839}"
3015,100.0,1,1,"{5836, 5838}"
3021,0.0,0,1,"{5827, 5828}"
3029,100.0,1,1,"{5812, 5797}"
3032,0.0,0,1,"{30, 5807}"
3035,25.0,1,4,"{4675, 4676, 5800, 4718, 4654}"
3047,0.0,0,1,"{4697, 5783}"
3049,0.0,0,1,"{5780, 5781}"
3055,0.0,0,2,"{5770, 5771, 5772}"
3064,0.0,0,1,"{5480, 5750}"
3083,0.0,0,1,"{5256, 5724}"
3087,0.0,0,1,"{5720, 5719}"
3092,0.0,0,2,"{5712, 4243, 4256}"
3093,0.0,0,2,"{5224, 3259, 5709}"
3094,0.0,0,1,"{5707, 5708}"
3096,0.0,0,1,"{5705, 5482}"
3098,0.0,0,2,"{835, 5668, 5702}"
3106,0.0,0,1,"{5688, 5689}"
3111,0.0,0,20,"{5024, 2882, 1705, 42, 2508, 4493, 4012, 5680, 2737, 4977, 2738, 5521, 1301, 2295, 1659}"
3125,0.0,0,1,"{5656, 4288}"
3127,0.0,0,1,"{5653, 5647}"
3142,0.0,0,1,"{5629, 5631}"
3145,0.0,0,1,"{5625, 5627}"
3152,100.0,1,1,"{5617, 5322}"
3154,0.0,0,1,"{5421, 5614}"
3156,0.0,0,2,"{5610, 5611, 5591}"
3158,0.0,0,1,"{5608, 5483}"
3159,0.0,0,1,"{5606, 5607}"
3167,0.0,0,1,"{5000, 5597}"
3171,100.0,1,1,"{5592, 5593}"
3173,33.33333333333333,1,3,"{5481, 5589, 5479}"
3182,50.0,1,2,"{5560, 5561, 5580}"
3192,100.0,1,1,"{5563, 5567}"
3193,100.0,1,1,"{5468, 5565}"
3198,0.0,0,1,"{5554, 5556}"
3204,0.0,0,1,"{5537, 5548}"
3215,0.0,0,1,"{5382, 5535}"
3230,100.0,1,1,"{5515, 5511}"
3231,0.0,0,1,"{4992, 5514}"
3235,16.666666666666664,1,6,"{4802, 5509, 5207, 5336, 4793}"
3240,0.0,0,3,"{5496, 5495, 5502, 5503}"
3241,100.0,1,1,"{5500, 5501}"
3243,100.0,1,1,"{5498, 5398}"
3244,0.0,0,1,"{5497, 5289}"
3247,0.0,0,1,"{5492, 5383}"
3249,0.0,0,2,"{5489, 2314, 4427}"
3250,33.33333333333333,1,3,"{5488, 5485, 5486, 5487}"
3252,100.0,1,1,"{5477, 5478}"
3260,100.0,1,1,"{5466, 5467}"
3261,0.0,0,6,"{5059, 4780, 4621, 5331, 5465, 5274}"
3265,0.0,0,1,"{5458, 5460}"
3274,0.0,0,4,"{5410, 5411, 5449, 5417, 5427}"
3285,0.0,0,2,"{5435, 4779, 5422}"
3289,0.0,0,3,"{5362, 5428, 5430, 5134}"
3290,0.0,0,1,"{5425, 5426}"
3305,0.0,0,1,"{5402, 5179}"
3313,0.0,0,1,"{4643, 5391}"
3314,100.0,1,1,"{5389, 5390}"
3325,0.0,0,1,"{5370, 5371}"
3329,100.0,1,1,"{5365, 5366}"
3330,0.0,0,9,"{5216, 5185, 5186, 5219, 5284, 5222, 5364, 5205}"
3337,100.0,1,1,"{5355, 5356}"
3352,0.0,0,1,"{5339, 5340}"
3359,0.0,0,1,"{5329, 5330}"
3360,0.0,0,1,"{5328, 5326}"
3362,0.0,0,2,"{5321, 5324, 5317}"
3368,0.0,0,1,"{5312, 5314}"
3371,0.0,0,1,"{5309, 5310}"
3396,0.0,0,2,"{5272, 5254, 5255}"
3404,33.33333333333333,2,6,"{4136, 3401, 3561, 3406, 5263, 3409, 51}"
3406,0.0,0,1,"{5260, 5261}"
3426,6.25,4,64,"{2305, 519, 2184, 2185, 2183, 2451, 2452, 2197, 2453, 2455, 2206, 2218, 1968, 2225, 2231, 1978, 2237, 2110, 2499, 2500, 2502, 2125, 2254, 2255, 2259, 4694, 2262, 4696, 2137, 4698, 4699, 4700, 2138, 2017, 2402, 2146, 2018, 2273, 2023, 2024, 2153, 2283, 5234, 2162, 2166, 2167, 2173, 2046, 2303}"
3429,100.0,1,1,"{5215, 5231}"
3433,0.0,0,1,"{5225, 5226}"
3446,0.0,0,1,"{5203, 1725}"
3447,100.0,1,1,"{5200, 5201}"
3448,50.0,1,2,"{5197, 5198, 5199}"
3460,0.0,0,1,"{4640, 5180}"
3462,0.0,0,1,"{5177, 5172}"
3467,100.0,1,1,"{5170, 5171}"
3468,0.0,0,1,"{5166, 5167}"
3476,50.0,1,2,"{4874, 5158, 4871}"
3479,0.0,0,1,"{5155, 5142}"
3480,100.0,2,2,"{5154, 5140, 5141}"
3484,0.0,0,2,"{5148, 5149, 4151}"
3485,0.0,0,1,"{5147, 5127}"
3488,0.0,0,3,"{5144, 5066, 4955, 5067}"
3489,100.0,1,1,"{5118, 5143}"
3490,100.0,1,1,"{5138, 5077}"
3502,0.0,0,1,"{2813, 5117}"
3509,0.0,0,4,"{4342, 4882, 4899, 5110}"
3511,0.0,0,1,"{5091, 5108}"
3512,0.0,0,1,"{5106, 5107}"
3514,50.0,1,2,"{5100, 5101, 5102}"
3515,0.0,0,1,"{5098, 5099}"
3519,0.0,0,1,"{5093, 5094}"
3525,0.0,0,1,"{5085, 5086}"
3529,50.0,3,6,"{3649, 3629, 5079, 4829, 4926}"
3530,0.0,0,2,"{5001, 5017, 5078}"
3531,0.0,0,2,"{5075, 5076, 4917}"
3534,100.0,2,2,"{5072, 4340, 4365}"
3536,100.0,1,1,"{4331, 5070}"
3540,0.0,0,3,"{5049, 5051, 5063}"
3543,0.0,0,1,"{5058, 5060}"
3560,0.0,0,5,"{4941, 5037, 4879, 4880, 4828}"
3564,0.0,0,1,"{5032, 4984}"
3566,0.0,0,5,"{4383, 5029, 4722, 4595, 4596, 4351}"
3569,0.0,0,1,"{5026, 4957}"
3581,0.0,0,1,"{5012, 4974}"
3582,66.66666666666666,2,3,"{4289, 5011, 4405, 4278}"
3590,0.0,0,1,"{5003, 4959}"
3591,0.0,0,1,"{5002, 4445}"
3605,100.0,1,1,"{4982, 4983}"
3620,50.0,2,4,"{4963, 2217, 4686, 1743, 2191}"
3625,100.0,2,2,"{4898, 4915, 4956}"
3655,100.0,1,1,"{4918, 4919}"
3670,0.0,0,1,"{3546, 4901}"
3674,0.0,0,2,"{4651, 4693, 4895}"
3675,100.0,1,1,"{4892, 4893}"
3677,0.0,0,1,"{4890, 4738}"
3678,0.0,0,8,"{4525, 4784, 4786, 4787, 4533, 4823, 4889, 4734}"
3694,16.666666666666664,1,6,"{4866, 3013, 2988, 4848, 3059, 3007}"
3698,0.0,0,5,"{523, 3796, 4859, 796, 1311}"
3699,0.0,0,1,"{4857, 4858}"
3708,0.0,0,1,"{4845, 4846}"
3710,0.0,0,1,"{4843, 4781}"
3714,0.0,0,1,"{4838, 4839}"
3719,0.0,0,1,"{4832, 4765}"
3722,0.0,0,1,"{4825, 4097}"
3724,0.0,0,1,"{4821, 4791}"
3740,100.0,1,1,"{4008, 4803}"
3747,0.0,0,1,"{4795, 4238}"
3751,0.0,0,1,"{4788, 4789}"
3755,0.0,0,1,"{4778, 4772}"
3757,100.0,1,1,"{4776, 4771}"
3764,33.33333333333333,1,3,"{4712, 4729, 4716, 4767}"
3767,50.0,1,2,"{4760, 4761, 4763}"
3773,100.0,1,1,"{4755, 4309}"
3779,100.0,1,1,"{4747, 4748}"
3802,0.0,0,3,"{3984, 4713, 4274, 3942}"
3805,0.0,0,1,"{4608, 4709}"
3814,100.0,1,1,"{4685, 4695}"
3822,0.0,0,1,"{4682, 4683}"
3825,0.0,0,1,"{4594, 4677}"
3834,100.0,1,1,"{4641, 4660}"
3843,0.0,0,1,"{4633, 4625}"
3858,100.0,2,2,"{4601, 4603, 4556}"
3887,0.0,0,1,"{4080, 4524}"
3913,0.0,0,3,"{4353, 4451, 4452, 4423}"
3922,0.0,0,1,"{4393, 4431}"
3927,100.0,1,1,"{4420, 4412}"
3933,100.0,1,1,"{4341, 4397}"
3940,20.0,2,10,"{4352, 4321, 4355, 4324, 4356, 4323, 4327, 4364, 4369, 4311, 4223}"
3954,0.0,0,2,"{4312, 4267, 4301}"
3963,0.0,0,1,"{4296, 4286}"
3982,0.0,0,1,"{4252, 4261}"
3990,0.0,0,1,"{3985, 4237}"
3993,0.0,0,1,"{4198, 4230}"
3996,0.0,0,1,"{4217, 4206}"
3998,0.0,0,1,"{4211, 4188}"
4001,100.0,1,1,"{4200, 4203}"
4019,100.0,1,1,"{4160, 4163}"
4021,0.0,0,1,"{4153, 4133}"
4026,0.0,0,1,"{4140, 4141}"
4032,0.0,0,1,"{4121, 4050}"
4037,0.0,0,4,"{928, 4113, 803, 870}"
