component,percentage,edge_count,max_possible,component_nodes
1318,11.11111111111111,8,72,"{3778, 3815, 3149, 3152, 4145, 2768, 3732, 4021, 2840}"
1326,50.0,1,2,"{4134, 4126}"
1329,50.0,1,2,"{4122, 4127}"
1337,30.0,6,20,"{3331, 3876, 3564, 4116, 3550}"
1344,33.33333333333333,2,6,"{4106, 4067, 4061}"
1348,50.0,1,2,"{4096, 3968}"
1349,50.0,1,2,"{4094, 3967}"
1356,50.0,1,2,"{4084, 4085}"
1359,50.0,1,2,"{4078, 4079}"
1361,50.0,1,2,"{4066, 4062}"
1366,50.0,1,2,"{4040, 4052}"
1374,33.33333333333333,2,6,"{3992, 3993, 4022}"
1377,50.0,1,2,"{3986, 4014}"
1378,50.0,1,2,"{4011, 4013}"
1380,50.0,1,2,"{4010, 3974}"
1387,20.0,6,30,"{4000, 3981, 3988, 3997, 3998, 3999}"
1389,50.0,1,2,"{3987, 3990}"
1391,50.0,1,2,"{3976, 3985}"
1397,50.0,1,2,"{3958, 3959}"
1403,16.666666666666664,5,30,"{3878, 3945, 3914, 3915, 3854, 3870}"
1404,50.0,1,2,"{3940, 3943}"
1405,33.33333333333333,2,6,"{2409, 3465, 3942}"
1407,50.0,1,2,"{3938, 3934}"
1409,50.0,1,2,"{3936, 3933}"
1419,33.33333333333333,2,6,"{3912, 3909, 3879}"
1427,50.0,1,2,"{3796, 3893}"
1428,33.33333333333333,2,6,"{513, 3891, 419}"
1434,33.33333333333333,2,6,"{3847, 3868, 3871}"
1437,33.33333333333333,2,6,"{3864, 3658, 3131}"
1438,50.0,1,2,"{3853, 3863}"
1441,50.0,1,2,"{1239, 3855}"
1442,50.0,1,2,"{3280, 3852}"
1443,25.0,3,12,"{802, 791, 798, 3839}"
1446,50.0,1,2,"{3804, 3829}"
1452,25.0,3,12,"{1129, 1885, 3821, 1886}"
1468,50.0,1,2,"{3773, 3774}"
1469,33.33333333333333,2,6,"{3642, 3772, 3631}"
1472,50.0,1,2,"{3754, 3763}"
1483,50.0,1,2,"{3739, 3588}"
1484,50.0,3,6,"{3736, 3713, 3690}"
1486,50.0,1,2,"{3733, 3734}"
1487,50.0,1,2,"{3728, 3727}"
1490,33.33333333333333,2,6,"{3554, 3723, 3510}"
